ASC_074A.Earth.Latitude   ASC_074A.Earth.Longitude   ASC_074A.UTCGregorian      ASC_074A.Earth.Altitude   ASC_074B.Earth.Latitude   ASC_074B.Earth.Longitude   ASC_074B.Earth.Altitude   ASC_074B.UTCGregorian      ASC_074C.Earth.Latitude   ASC_074C.Earth.Longitude   ASC_074C.Earth.Altitude   ASC_074C.UTCGregorian      
48.3041134109961          -10.78625147263793         03 Jul 2026 13:08:36.071   539.4968595335467         48.23075175568009         109.0860298624681          539.2429637449613         03 Jul 2026 13:08:36.071   48.4906535738766          -130.9146013498193         539.0629347396007         03 Jul 2026 13:08:36.071   
46.42303452664722         -2.921312698395097         03 Jul 2026 13:10:09.918   538.3338108830476         46.37572084784218         116.9546762124475          538.1376419830249         03 Jul 2026 13:10:09.918   46.62812489327413         -123.0087179902156         537.8993377041015         03 Jul 2026 13:10:09.918   
43.98915713041656         4.319409039060621          03 Jul 2026 13:11:43.741   537.0087896159366         43.96682461365457         124.2068204552249          536.8714020832858         03 Jul 2026 13:11:43.741   44.2074963632945          -115.7300067521985         536.5772124097939         03 Jul 2026 13:11:43.741   
41.08745973214013         10.90782087534881          03 Jul 2026 13:13:17.539   535.56033695121           41.08837672969049         130.8117336091927          535.4818396920136         03 Jul 2026 13:13:17.539   41.31442326071663         -109.1090709859664         535.1350716482266         03 Jul 2026 13:13:17.539   
37.79921225062083         16.87211976374301          03 Jul 2026 13:14:51.310   534.0329985288763         37.82136304601763         136.7952607695968          534.0125037361149         03 Jul 2026 13:14:51.310   38.03101043749855         -103.1186661449052         533.6174089911738         03 Jul 2026 13:14:51.310   
34.19680163108679         22.27336438994292          03 Jul 2026 13:16:25.053   532.475589352659          34.23815369549329         142.2167030170679          532.511192207282          03 Jul 2026 13:16:25.053   34.43044531160946         -97.69765007137927         532.0729518615617         03 Jul 2026 13:16:25.053   
30.3421829357242          27.18689519286713          03 Jul 2026 13:17:58.766   530.9393480908166         30.40083953374215         147.1502411991665          531.0281366401841         03 Jul 2026 13:17:58.766   30.5753567018027          -92.77007342143949         530.5528069688826         03 Jul 2026 13:17:58.766   
26.28710172494673         31.6909270371617           03 Jul 2026 13:19:32.453   529.4758429638532         26.36137100832267         151.6734020638536          529.6139438987748         03 Jul 2026 13:19:32.453   26.51801391519384         -88.25693748531862         529.1083642246676         03 Jul 2026 13:19:32.453   
22.07460425334497         35.86016352614926          03 Jul 2026 13:21:06.113   528.1349769096196         22.16301524454052         155.860523253571           528.3176317723719         03 Jul 2026 13:21:06.113   22.30184821699603         -84.08277526836464         527.789305730731          03 Jul 2026 13:21:06.113   
17.74091215756035         39.76310878880523          03 Jul 2026 13:22:39.744   526.9630221658899         17.84220206776618         159.7799411680861          527.1846925319951         03 Jul 2026 13:22:39.744   17.9633512940119          -80.17842648094503         526.6416501702688         03 Jul 2026 13:22:39.744   
13.31657212975281         43.46209973117008          03 Jul 2026 13:24:13.346   526.0005834056174         13.42966226565518         163.493936531307           526.2550877315916         03 Jul 2026 13:24:13.346   13.53324849917249         -76.48103119642738         525.7057348299031         03 Jul 2026 13:24:13.346   
8.827902116594705         47.0139127821153           03 Jul 2026 13:25:46.923   525.2809847031285         8.951868919754602         167.0592811813945          525.5616547442523         03 Jul 2026 13:25:46.923   9.037964788426997         -72.93342110007558         525.0146221388268         03 Jul 2026 13:25:46.923   
4.298298272170872         50.4709087024861           03 Jul 2026 13:27:20.482   524.8289578531803         4.432343610493677         170.5283434342798          525.1288079336246         03 Jul 2026 13:27:20.482   4.500946405633716         -69.48296071791053         524.5928063630627         03 Jul 2026 13:27:20.482   
-0.2506895445417712       53.88247520751272          03 Jul 2026 13:28:54.029   524.6596606819739         -0.1072671329945331       173.9505044159291          524.9715630680003         03 Jul 2026 13:28:54.029   -0.05625383191867236      -66.08008782725473         524.4552463342588         03 Jul 2026 13:28:54.029   
-4.798279126971837        57.29646091399309          03 Jul 2026 13:30:27.570   524.7780820021662         -4.646112757899769        177.3735725564502          525.0949404172134         03 Jul 2026 13:30:27.570   -4.612892119211219        -62.67686277910807         524.6067765381622         03 Jul 2026 13:30:27.570   
-9.323755915229139        60.76086702254666          03 Jul 2026 13:32:01.112   525.1788582914915         -9.163438382389767        -179.1545404637283         525.4937722006925         03 Jul 2026 13:32:01.112   -9.148331677926095        -59.22526175257607         525.0419225477253         03 Jul 2026 13:32:01.112   
-13.80541726798849        64.32527397126405          03 Jul 2026 13:33:34.662   525.8465266031599         -13.63753191092941        -175.5844093037144         526.1529379533049         03 Jul 2026 13:33:34.662   -13.64098732456653        -55.67573396582337         525.7451397512232         03 Jul 2026 13:33:34.662   
-18.21964585374478        68.04238811864769          03 Jul 2026 13:35:08.226   526.7561794728235         -18.0448021325273         -171.8635652780031         527.0479958299193         03 Jul 2026 13:35:08.226   -18.06740116040181        -51.97563583151209         526.6914455901251         03 Jul 2026 13:35:08.226   
-22.53986005344899        71.969506725682            03 Jul 2026 13:36:41.810   527.8745146863976         -22.35873745291993        -167.9350498099973         528.146203387324          03 Jul 2026 13:36:41.810   -22.40119620880926        -48.06773865757295         527.8474392525313         03 Jul 2026 13:36:41.810   
-26.734985774474          76.16943390920952          03 Jul 2026 13:38:15.413   529.1611282266904         -26.54839069261729        -163.7365159914546         529.4077801077856         03 Jul 2026 13:38:15.413   -26.61154940701245        -43.88926809313579         529.1725579684689         03 Jul 2026 13:38:15.413   
-30.76857464502212        80.71161046745495          03 Jul 2026 13:39:49.040   530.5703241770725         -30.57751394113681        -159.1991088496882         530.7876813439716         03 Jul 2026 13:39:49.040   -30.66230971812471        -39.37070727518044         530.6208586958992         03 Jul 2026 13:39:49.040   
-34.5968299859776         85.67122914173268          03 Jul 2026 13:41:22.693   532.0528913716744         -34.40260699617773        -154.2483390971041         532.2373444949153         03 Jul 2026 13:41:22.693   -34.51001173412723        -34.43657071434927         532.1427645267022         03 Jul 2026 13:41:22.693   
-38.16709009934715        91.12655593915429          03 Jul 2026 13:42:56.376   533.5581224070702         -37.97142378925135        -148.8067028354959         533.7066789313967         03 Jul 2026 13:42:56.376   -38.10232982604611        -29.00792264142529         533.6870682785066         03 Jul 2026 13:42:56.376   
-41.41640307251545        97.15211827311957          03 Jul 2026 13:44:30.090   535.0357788893416         -41.22156309912926        -142.8003446334852         535.1460098091111         03 Jul 2026 13:44:30.090   -41.37659161237773        -23.00897861175742         535.2028940072514         03 Jul 2026 13:44:30.090   
-44.27143069652595        103.8066586557679          03 Jul 2026 13:46:03.836   536.4381245988334         -44.08036252693809        -136.1708196963639         536.5080942797431         03 Jul 2026 13:46:03.836   -44.25957813844281        -16.37894297269751         536.6417455875398         03 Jul 2026 13:46:03.836   
-46.65022863505283        111.1137896193762          03 Jul 2026 13:47:37.615   537.7216927985337         -46.46661374930988        -128.8940037674094         537.7498835618298         03 Jul 2026 13:47:37.615   -46.66915152339045        -9.091276025607295         537.9593018920532         03 Jul 2026 13:47:37.615   
-48.46785771124082        119.0383287022347          03 Jul 2026 13:49:11.423   538.8489760478315         -48.29602394050113        -121.0032810315386         538.8342128316053         03 Jul 2026 13:49:11.423   -48.51969994088301        -1.17764933245418          539.1171515394799         03 Jul 2026 13:49:11.423   
-49.64622009705387        127.4652358479098          03 Jul 2026 13:50:45.258   539.7897805274788         -49.49081790479772        -112.6103905654815         539.7311658128256         03 Jul 2026 13:50:45.258   -49.73187571657861        7.250124366473667          540.0842001078499         03 Jul 2026 13:50:45.258   
-50.12727528952706        136.1957265544093          03 Jul 2026 13:52:19.115   540.522347993382          -49.99271308567366        -103.9097731623843         540.4192105358179         03 Jul 2026 13:52:19.115   -50.24590657156978        15.9948796127732           540.8378516688063         03 Jul 2026 13:52:19.115   
-49.88542557786447        144.9713221488758          03 Jul 2026 13:53:52.986   541.0340556972851         -49.77520453012196        -95.15576172488828         540.8859203878364         03 Jul 2026 13:53:52.986   -50.03432394187161        24.79706613692094          541.3647648018568         03 Jul 2026 13:53:52.986   
-48.93374385521767        153.5242939289908          03 Jul 2026 13:55:26.867   541.3217931888348         -48.8499514360747         -86.61358251221618         541.1283702396813         03 Jul 2026 13:55:26.867   -49.10866866737887        33.38524148090485          541.6612794622206         03 Jul 2026 13:55:26.867   
-47.32066839221083        161.6321232242666          03 Jul 2026 13:57:00.753   541.3918745764631         -47.26383621845012        -78.50560406650973         541.1530695977444         03 Jul 2026 13:57:00.753   -47.51654015016098        41.53185186695548          541.7333643987076         03 Jul 2026 13:57:00.753   
-45.11912898992676        169.1512238077608          03 Jul 2026 13:58:34.642   541.2595658610426         -45.08845925083795        -70.97720815578582         540.9755106534276         03 Jul 2026 13:58:34.642   -45.33077817125689        49.08865885381319          541.596163313432          03 Jul 2026 13:58:34.642   
-42.41300097956488        176.0218427810396          03 Jul 2026 14:00:08.531   540.9482587326111         -42.40679750784511        -64.09084956920415         540.6193534624717         03 Jul 2026 14:00:08.531   -42.63571923051302        55.99271945778357          541.2731701957819         03 Jul 2026 14:00:08.531   
-39.28607730509601        -177.7494292585703         03 Jul 2026 14:01:42.417   540.4883265975623         -39.30218540784002        -57.84259846187047         540.1152934561896         03 Jul 2026 14:01:42.417   -39.51588498150785        62.24906006669735          540.7950707551017         03 Jul 2026 14:01:42.417   
-35.81498957368665        -172.1132128052515         03 Jul 2026 14:03:16.296   539.9156681145632         -35.85113538843932        -52.18518818487224         539.4996034455962         03 Jul 2026 14:03:16.296   -36.04867655516063        67.90672943682056          540.1982565035587         03 Jul 2026 14:03:16.296   
-32.06621321761699        -166.998524949643          03 Jul 2026 14:04:50.168   539.2700223467355         -32.12021553827057        -47.04908979751392         538.8124439544745         03 Jul 2026 14:04:50.168   -32.30125056115637        73.03709315462795          539.5231006827262         03 Jul 2026 14:04:50.168   
-28.09604048545749        -162.3276800729583         03 Jul 2026 14:06:24.026   538.593182589545          -28.16591721099123        -42.35751232199309         538.0960692615945         03 Jul 2026 14:06:24.026   -28.33044400511173        77.71852295829174          538.8121311368695         03 Jul 2026 14:06:24.026   
-23.95128096360039        -158.0241034732173         03 Jul 2026 14:07:57.866   537.9270045624107         -24.03528851298383        -38.03437194030496         537.3928159077068         03 Jul 2026 14:07:57.866   -24.18347363827511        82.02833518876545          538.1079927677656         03 Jul 2026 14:07:57.866   
-19.67074608281962        -154.0162555270165         03 Jul 2026 14:09:31.686   537.3114612735444         -19.76737942920513        -34.00835999244101         536.7431391392602         03 Jul 2026 14:09:31.686   -19.89943864409491        86.03874099502154          537.4514626560913         03 Jul 2026 14:09:31.686   
-15.28702076684252        -150.2389937648488         03 Jul 2026 14:11:05.489   536.7828313887067         -15.39499355695066        -30.21441396400088         536.1837837728735         03 Jul 2026 14:11:05.489   -15.51111547646069        89.81543548725831          536.8796090270798         03 Jul 2026 14:11:05.489   
-10.8279556969555         -146.6332425843667         03 Jul 2026 14:12:39.277   536.3720361150472         -10.94617282724031        -26.59346084711065         535.746102888651          03 Jul 2026 14:12:39.277   -11.04647110684727        93.41791976026974          536.4241074315187         03 Jul 2026 14:12:39.277   
-6.317961376054863        -143.1449251555081         03 Jul 2026 14:14:13.053   536.103224841916          -6.445490021022002        -23.09139701404016         535.4546277421705         03 Jul 2026 14:14:13.053   -6.529973443620406        96.90057823538723          536.1098154485044         03 Jul 2026 14:14:13.053   
-1.779217344713622        -139.7236419228214         03 Jul 2026 14:15:46.821   535.9926752044812         -1.915258792292258        -19.65779815283707         535.3259560800307         03 Jul 2026 14:15:46.821   -1.983812206885807        100.3140154579537          535.9536711393448         03 Jul 2026 14:15:46.821   
2.767362085026804         -136.3211429760006         03 Jul 2026 14:17:20.584   536.0480380723948         2.623499026431119         -16.24441283910457         535.3679888712613         03 Jul 2026 14:17:20.584   2.571128107234583         103.7065997147538          535.9639411386261         03 Jul 2026 14:17:20.584   
7.301237304684593         -132.889777025095          03 Jul 2026 14:18:54.347   536.2679797219744         7.150162076828633         -12.80362790525351         535.5795688943363         03 Jul 2026 14:18:54.347   7.114374089039827         107.1260292014566          536.1398686807461         03 Jul 2026 14:18:54.347   
11.80133691523653         -129.3809638346917         03 Jul 2026 14:20:28.114   536.6422326945649         11.64360374466442         -9.286955881768598         535.9505324864094         03 Jul 2026 14:20:28.114   11.62495614211821         110.6208746810268          536.4717303210818         03 Jul 2026 14:20:28.114   
16.24514642195395         -125.7436503712516         03 Jul 2026 14:22:01.888   537.1520521090388         16.08128377422206         -5.643506793230204         536.4621704461415         03 Jul 2026 14:22:01.888   16.08049864859813         114.2421404921476          536.9412948640975         03 Jul 2026 14:22:01.888   
20.6076828264811          -121.9228245512649         03 Jul 2026 14:23:35.675   537.7710547898869         20.43822876120694         -1.818519407018005         537.0880747488518         03 Jul 2026 14:23:35.675   20.45619730189626         118.044774090395           537.5226607335226         03 Jul 2026 14:23:35.675   
24.86025749813477         -117.8582393618849         03 Jul 2026 14:25:09.476   538.4663909507035         24.6858047840046          2.247895815728345          537.7953194587999         03 Jul 2026 14:25:09.476   24.72358439730101         122.088977849505           538.1834213511693         03 Jul 2026 14:25:09.476   
28.96927491637469         -113.4833153462979         03 Jul 2026 14:26:43.296   539.2002430054017         28.7905302748399          6.621837541552139          538.5459700385918         03 Jul 2026 14:26:43.296   28.84932822149937         126.4413629408533          538.8861514843975         03 Jul 2026 14:26:43.296   
32.89449125885634         -108.725229283209          03 Jul 2026 14:28:17.136   539.9314949682002         32.71235423528356         11.37551869419841          539.2987619153664         03 Jul 2026 14:28:17.136   32.79348427253023         131.1749524257518          539.5900645528054         03 Jul 2026 14:28:17.136   
36.58734468523342         -103.5066098253717         03 Jul 2026 14:29:50.994   540.6175794293422         36.40300989007935         16.58559395580989          540.0109548733226         03 Jul 2026 14:29:50.994   36.50780429233971         136.3676238576537          540.2528457395856         03 Jul 2026 14:29:50.994   
39.98954253485729         -97.7501551549107          03 Jul 2026 14:31:24.866   541.2164271235233         39.80462449605242         22.32862594686694          540.6402883483079         03 Jul 2026 14:31:24.866   39.93427757354814         142.0976811251431          540.8325897818995         03 Jul 2026 14:31:24.866   
43.03234281627395         -91.387931607338           03 Jul 2026 14:32:58.753   541.6884056208737         42.84901122648735         28.67197556463763          541.146923794834          03 Jul 2026 14:32:58.753   43.00432870969946         148.4347721124325          541.2897335832859         03 Jul 2026 14:32:58.753   
45.63716414818049         -84.37761362078068         03 Jul 2026 14:34:32.652   541.9981056004217         45.4582549603097          35.65789708600956          541.4952284350447         03 Jul 2026 14:34:32.652   45.63929459275154         155.4238022168267          541.5888452255194         03 Jul 2026 14:34:32.652   
47.71940520456916         -76.72453758392609         03 Jul 2026 14:36:06.559   542.115999900816          47.54844218316268         43.28193832350579          541.6554303468256         03 Jul 2026 14:36:06.559   47.7540794268306          163.0627729280106          541.7002919944189         03 Jul 2026 14:36:06.559   
49.19620815711473         -68.50590578288676         03 Jul 2026 14:37:40.468   542.0198516534019         49.03724775530137         51.4691317412132           541.6050150497222         03 Jul 2026 14:37:40.468   49.2647785299522          171.2779649970358          541.6016653948855         03 Jul 2026 14:37:40.468   
49.99867936763736         -59.88374025729522         03 Jul 2026 14:39:14.372   541.6958557395901         49.855921691757           60.06100572799781          541.3298594733078         03 Jul 2026 14:39:14.372   50.10090589810102         179.9097969680351          541.2789435943068         03 Jul 2026 14:39:14.372   
50.08519984036933         -51.09406750703748         03 Jul 2026 14:40:48.267   541.1393686118136         49.96241511743936         68.82562717362313          540.8249507409846         03 Jul 2026 14:40:48.267   50.21895153532771         -171.2776620356646         540.7272461612711         03 Jul 2026 14:40:48.267   
49.45098958576443         -42.40745560825043         03 Jul 2026 14:42:22.150   540.3553061863058         49.35094788257029         77.49573779154414          540.0947689019067         03 Jul 2026 14:42:22.150   49.61239577198142         -162.5577417906101         539.9512554112925         03 Jul 2026 14:42:22.150   
