Spacecraft: ASC_80_16

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:31:05.674    01 Jan 2026 00:31:27.937      22.262704885    Earth           Penumbra    1             1380.2549515
01 Jan 2026 00:31:27.937    01 Jan 2026 00:53:43.328      1335.3919270    Earth           Umbra       1             1380.2549515
01 Jan 2026 00:53:43.328    01 Jan 2026 00:54:05.929      22.600319667    Earth           Penumbra    1             1380.2549515
01 Jan 2026 02:06:46.176    01 Jan 2026 02:07:08.440      22.263550409    Earth           Penumbra    2             1380.2654392
01 Jan 2026 02:07:08.440    01 Jan 2026 02:29:23.841      1335.4015644    Earth           Umbra       2             1380.2654392
01 Jan 2026 02:29:23.841    01 Jan 2026 02:29:46.442      22.600324382    Earth           Penumbra    2             1380.2654392
01 Jan 2026 03:42:26.613    01 Jan 2026 03:42:48.876      22.262343101    Earth           Penumbra    3             1380.2943441
01 Jan 2026 03:42:48.876    01 Jan 2026 04:05:04.309      1335.4335246    Earth           Umbra       3             1380.2943441
01 Jan 2026 04:05:04.309    01 Jan 2026 04:05:26.908      22.598476487    Earth           Penumbra    3             1380.2943441
01 Jan 2026 05:18:07.043    01 Jan 2026 05:18:29.307      22.263161279    Earth           Penumbra    4             1380.2099982
01 Jan 2026 05:18:29.307    01 Jan 2026 05:40:44.654      1335.3474885    Earth           Umbra       4             1380.2099982
01 Jan 2026 05:40:44.654    01 Jan 2026 05:41:07.253      22.599348414    Earth           Penumbra    4             1380.2099982
01 Jan 2026 06:53:47.492    01 Jan 2026 06:54:09.759      22.267290205    Earth           Penumbra    5             1380.0197527
01 Jan 2026 06:54:09.759    01 Jan 2026 07:16:24.908      1335.1484948    Earth           Umbra       5             1380.0197527
01 Jan 2026 07:16:24.908    01 Jan 2026 07:16:47.512      22.603967681    Earth           Penumbra    5             1380.0197527
01 Jan 2026 08:29:27.971    01 Jan 2026 08:29:50.245      22.273917985    Earth           Penumbra    6             1379.7703959
01 Jan 2026 08:29:50.245    01 Jan 2026 08:52:05.131      1334.8855002    Earth           Umbra       6             1379.7703959
01 Jan 2026 08:52:05.131    01 Jan 2026 08:52:27.742      22.610977676    Earth           Penumbra    6             1379.7703959
01 Jan 2026 10:05:08.512    01 Jan 2026 10:05:30.793      22.281265561    Earth           Penumbra    7             1379.4972330
01 Jan 2026 10:05:30.793    01 Jan 2026 10:27:45.391      1334.5976413    Earth           Umbra       7             1379.4972330
01 Jan 2026 10:27:45.391    01 Jan 2026 10:28:08.009      22.618326196    Earth           Penumbra    7             1379.4972330
01 Jan 2026 11:40:49.093    01 Jan 2026 11:41:11.379      22.286520072    Earth           Penumbra    8             1379.2783302
01 Jan 2026 11:41:11.379    01 Jan 2026 12:03:25.747      1334.3684318    Earth           Umbra       8             1379.2783302
01 Jan 2026 12:03:25.747    01 Jan 2026 12:03:48.371      22.623378283    Earth           Penumbra    8             1379.2783302
01 Jan 2026 13:16:29.616    01 Jan 2026 13:16:51.904      22.288377711    Earth           Penumbra    9             1379.1769279
01 Jan 2026 13:16:51.904    01 Jan 2026 13:39:06.167      1334.2632942    Earth           Umbra       9             1379.1769279
01 Jan 2026 13:39:06.167    01 Jan 2026 13:39:28.793      22.625256039    Earth           Penumbra    9             1379.1769279
01 Jan 2026 14:52:10.034    01 Jan 2026 14:52:32.324      22.289360594    Earth           Penumbra    10            1379.1360862
01 Jan 2026 14:52:32.324    01 Jan 2026 15:14:46.544      1334.2201127    Earth           Umbra       10            1379.1360862
01 Jan 2026 15:14:46.544    01 Jan 2026 15:15:09.170      22.626612964    Earth           Penumbra    10            1379.1360862
01 Jan 2026 16:27:50.422    01 Jan 2026 16:28:12.715      22.292461060    Earth           Penumbra    11            1379.0532336
01 Jan 2026 16:28:12.715    01 Jan 2026 16:50:26.845      1334.1307455    Earth           Umbra       11            1379.0532336
01 Jan 2026 16:50:26.845    01 Jan 2026 16:50:49.475      22.630027123    Earth           Penumbra    11            1379.0532336
01 Jan 2026 18:03:30.870    01 Jan 2026 18:03:53.167      22.297345300    Earth           Penumbra    12            1378.9033743
01 Jan 2026 18:03:53.167    01 Jan 2026 18:26:07.138      1333.9712311    Earth           Umbra       12            1378.9033743
01 Jan 2026 18:26:07.138    01 Jan 2026 18:26:29.773      22.634797893    Earth           Penumbra    12            1378.9033743
01 Jan 2026 19:39:11.389    01 Jan 2026 19:39:33.692      22.302859440    Earth           Penumbra    13            1378.6905027
01 Jan 2026 19:39:33.692    01 Jan 2026 20:01:47.440      1333.7475692    Earth           Umbra       13            1378.6905027
01 Jan 2026 20:01:47.440    01 Jan 2026 20:02:10.080      22.640074091    Earth           Penumbra    13            1378.6905027
01 Jan 2026 21:14:51.962    01 Jan 2026 21:15:14.272      22.309977561    Earth           Penumbra    14            1378.3947231
01 Jan 2026 21:15:14.272    01 Jan 2026 21:37:27.709      1333.4374195    Earth           Umbra       14            1378.3947231
01 Jan 2026 21:37:27.709    01 Jan 2026 21:37:50.357      22.647326114    Earth           Penumbra    14            1378.3947231
01 Jan 2026 22:50:32.571    01 Jan 2026 22:50:54.890      22.318575822    Earth           Penumbra    15            1378.0755861
01 Jan 2026 22:50:54.890    01 Jan 2026 23:13:07.990      1333.1008089    Earth           Umbra       15            1378.0755861
01 Jan 2026 23:13:07.990    01 Jan 2026 23:13:30.647      22.656201292    Earth           Penumbra    15            1378.0755861

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   1380.2943441
Maximum duration at the 3rd eclipse.


