Spacecraft: ASC_80_19

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:00:00.000    01 Jan 2026 00:07:24.441      444.44144242    Earth           Umbra       1             455.07415199
01 Jan 2026 00:07:24.441    01 Jan 2026 00:07:35.074      10.632709565    Earth           Penumbra    1             455.07415199
01 Jan 2026 01:09:43.332    01 Jan 2026 01:09:54.138      10.806630808    Earth           Penumbra    2             1989.0621241
01 Jan 2026 01:09:54.138    01 Jan 2026 01:42:41.760      1967.6216839    Earth           Umbra       2             1989.0621241
01 Jan 2026 01:42:41.760    01 Jan 2026 01:42:52.394      10.633809376    Earth           Penumbra    2             1989.0621241
01 Jan 2026 02:45:00.864    01 Jan 2026 02:45:11.672      10.808269994    Earth           Penumbra    3             1988.9535720
01 Jan 2026 02:45:11.672    01 Jan 2026 03:17:59.182      1967.5099817    Earth           Umbra       3             1988.9535720
01 Jan 2026 03:17:59.182    01 Jan 2026 03:18:09.818      10.635320318    Earth           Penumbra    3             1988.9535720
01 Jan 2026 04:20:18.432    01 Jan 2026 04:20:29.241      10.809880891    Earth           Penumbra    4             1988.8663905
01 Jan 2026 04:20:29.241    01 Jan 2026 04:53:16.661      1967.4198984    Earth           Umbra       4             1988.8663905
01 Jan 2026 04:53:16.661    01 Jan 2026 04:53:27.298      10.636611236    Earth           Penumbra    4             1988.8663905
01 Jan 2026 05:55:35.906    01 Jan 2026 05:55:46.717      10.810724529    Earth           Penumbra    5             1988.7932722
01 Jan 2026 05:55:46.717    01 Jan 2026 06:28:34.062      1967.3452785    Earth           Umbra       5             1988.7932722
01 Jan 2026 06:28:34.062    01 Jan 2026 06:28:44.700      10.637269111    Earth           Penumbra    5             1988.7932722
01 Jan 2026 07:30:53.256    01 Jan 2026 07:31:04.067      10.811005847    Earth           Penumbra    6             1988.7132871
01 Jan 2026 07:31:04.067    01 Jan 2026 08:03:51.331      1967.2646227    Earth           Umbra       6             1988.7132871
01 Jan 2026 08:03:51.331    01 Jan 2026 08:04:01.969      10.637658555    Earth           Penumbra    6             1988.7132871
01 Jan 2026 09:06:10.571    01 Jan 2026 09:06:21.383      10.811538622    Earth           Penumbra    7             1988.6223640
01 Jan 2026 09:06:21.383    01 Jan 2026 09:39:08.555      1967.1724269    Earth           Umbra       7             1988.6223640
01 Jan 2026 09:39:08.555    01 Jan 2026 09:39:19.194      10.638398468    Earth           Penumbra    7             1988.6223640
01 Jan 2026 10:41:27.937    01 Jan 2026 10:41:38.750      10.812750016    Earth           Penumbra    8             1988.5364637
01 Jan 2026 10:41:38.750    01 Jan 2026 11:14:25.834      1967.0840731    Earth           Umbra       8             1988.5364637
01 Jan 2026 11:14:25.834    01 Jan 2026 11:14:36.474      10.639640666    Earth           Penumbra    8             1988.5364637
01 Jan 2026 12:16:45.358    01 Jan 2026 12:16:56.172      10.814393603    Earth           Penumbra    9             1988.4572224
01 Jan 2026 12:16:56.172    01 Jan 2026 12:49:43.174      1967.0017702    Earth           Umbra       9             1988.4572224
01 Jan 2026 12:49:43.174    01 Jan 2026 12:49:53.815      10.641058569    Earth           Penumbra    9             1988.4572224
01 Jan 2026 13:52:02.813    01 Jan 2026 13:52:13.629      10.815972439    Earth           Penumbra    10            1988.3654817
01 Jan 2026 13:52:13.629    01 Jan 2026 14:25:00.536      1966.9071557    Earth           Umbra       10            1988.3654817
01 Jan 2026 14:25:00.536    01 Jan 2026 14:25:11.178      10.642353573    Earth           Penumbra    10            1988.3654817
01 Jan 2026 15:27:20.289    01 Jan 2026 15:27:31.107      10.817210865    Earth           Penumbra    11            1988.2601243
01 Jan 2026 15:27:31.107    01 Jan 2026 16:00:17.906      1966.7993689    Earth           Umbra       11            1988.2601243
01 Jan 2026 16:00:17.906    01 Jan 2026 16:00:28.550      10.643544537    Earth           Penumbra    11            1988.2601243
01 Jan 2026 17:02:37.758    01 Jan 2026 17:02:48.576      10.818308161    Earth           Penumbra    12            1988.1691783
01 Jan 2026 17:02:48.576    01 Jan 2026 17:35:35.282      1966.7060438    Earth           Umbra       12            1988.1691783
01 Jan 2026 17:35:35.282    01 Jan 2026 17:35:45.927      10.644826340    Earth           Penumbra    12            1988.1691783
01 Jan 2026 18:37:55.191    01 Jan 2026 18:38:06.010      10.819683317    Earth           Penumbra    13            1988.1073139
01 Jan 2026 18:38:06.010    01 Jan 2026 19:10:52.652      1966.6413885    Earth           Umbra       13            1988.1073139
01 Jan 2026 19:10:52.652    01 Jan 2026 19:11:03.298      10.646242043    Earth           Penumbra    13            1988.1073139
01 Jan 2026 20:13:12.596    01 Jan 2026 20:13:23.417      10.821305215    Earth           Penumbra    14            1988.0518846
01 Jan 2026 20:13:23.417    01 Jan 2026 20:46:10.001      1966.5830687    Earth           Umbra       14            1988.0518846
01 Jan 2026 20:46:10.001    01 Jan 2026 20:46:20.648      10.647510644    Earth           Penumbra    14            1988.0518846
01 Jan 2026 21:48:29.990    01 Jan 2026 21:48:40.813      10.822624736    Earth           Penumbra    15            1987.9737625
