Spacecraft: ASC_80_06

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 01:02:32.614    01 Jan 2026 01:02:44.720      12.105787348    Earth           Penumbra    1             1881.1453635
01 Jan 2026 01:02:44.720    01 Jan 2026 01:33:41.520      1856.8005329    Earth           Umbra       1             1881.1453635
01 Jan 2026 01:33:41.520    01 Jan 2026 01:33:53.759      12.239043263    Earth           Penumbra    1             1881.1453635
01 Jan 2026 02:38:13.291    01 Jan 2026 02:38:25.398      12.107633986    Earth           Penumbra    2             1881.0012048
01 Jan 2026 02:38:25.398    01 Jan 2026 03:09:22.051      1856.6527261    Earth           Umbra       2             1881.0012048
01 Jan 2026 03:09:22.051    01 Jan 2026 03:09:34.292      12.240844639    Earth           Penumbra    2             1881.0012048
01 Jan 2026 04:13:54.017    01 Jan 2026 04:14:06.125      12.108910759    Earth           Penumbra    3             1880.8627695
01 Jan 2026 04:14:06.125    01 Jan 2026 04:45:02.637      1856.5117524    Earth           Umbra       3             1880.8627695
01 Jan 2026 04:45:02.637    01 Jan 2026 04:45:14.879      12.242106325    Earth           Penumbra    3             1880.8627695
01 Jan 2026 05:49:34.708    01 Jan 2026 05:49:46.818      12.110244425    Earth           Penumbra    4             1880.7087492
01 Jan 2026 05:49:46.818    01 Jan 2026 06:20:43.173      1856.3549211    Earth           Umbra       4             1880.7087492
01 Jan 2026 06:20:43.173    01 Jan 2026 06:20:55.417      12.243583635    Earth           Penumbra    4             1880.7087492
01 Jan 2026 07:25:15.318    01 Jan 2026 07:25:27.430      12.112324918    Earth           Penumbra    5             1880.5336791
01 Jan 2026 07:25:27.430    01 Jan 2026 07:56:23.605      1856.1754034    Earth           Umbra       5             1880.5336791
01 Jan 2026 07:56:23.605    01 Jan 2026 07:56:35.851      12.245950790    Earth           Penumbra    5             1880.5336791
01 Jan 2026 09:00:55.888    01 Jan 2026 09:01:08.004      12.115159153    Earth           Penumbra    6             1880.3593483
01 Jan 2026 09:01:08.004    01 Jan 2026 09:32:03.999      1855.9952070    Earth           Umbra       6             1880.3593483
01 Jan 2026 09:32:03.999    01 Jan 2026 09:32:16.248      12.248982105    Earth           Penumbra    6             1880.3593483
01 Jan 2026 10:36:36.479    01 Jan 2026 10:36:48.597      12.118175696    Earth           Penumbra    7             1880.2092180
01 Jan 2026 10:36:48.597    01 Jan 2026 11:07:44.436      1855.8391597    Earth           Umbra       7             1880.2092180
01 Jan 2026 11:07:44.436    01 Jan 2026 11:07:56.688      12.251882663    Earth           Penumbra    7             1880.2092180
01 Jan 2026 12:12:17.112    01 Jan 2026 12:12:29.233      12.120894261    Earth           Penumbra    8             1880.0713897
01 Jan 2026 12:12:29.233    01 Jan 2026 12:43:24.929      1855.6961601    Earth           Umbra       8             1880.0713897
01 Jan 2026 12:43:24.929    01 Jan 2026 12:43:37.184      12.254335312    Earth           Penumbra    8             1880.0713897
01 Jan 2026 13:47:57.802    01 Jan 2026 13:48:09.926      12.123275246    Earth           Penumbra    9             1879.9104559
01 Jan 2026 13:48:09.926    01 Jan 2026 14:19:05.456      1855.5304385    Earth           Umbra       9             1879.9104559
01 Jan 2026 14:19:05.456    01 Jan 2026 14:19:17.713      12.256742071    Earth           Penumbra    9             1879.9104559
01 Jan 2026 15:23:38.541    01 Jan 2026 15:23:50.667      12.125522329    Earth           Penumbra    10            1879.7214639
01 Jan 2026 15:23:50.667    01 Jan 2026 15:54:46.003      1855.3365416    Earth           Umbra       10            1879.7214639
01 Jan 2026 15:54:46.003    01 Jan 2026 15:54:58.263      12.259399972    Earth           Penumbra    10            1879.7214639
01 Jan 2026 16:59:19.271    01 Jan 2026 16:59:31.399      12.127757154    Earth           Penumbra    11            1879.5420939
01 Jan 2026 16:59:31.399    01 Jan 2026 17:30:26.551      1855.1523414    Earth           Umbra       11            1879.5420939
01 Jan 2026 17:30:26.551    01 Jan 2026 17:30:38.813      12.261995324    Earth           Penumbra    11            1879.5420939
01 Jan 2026 18:34:59.934    01 Jan 2026 18:35:12.064      12.129943573    Earth           Penumbra    12            1879.3989576
01 Jan 2026 18:35:12.064    01 Jan 2026 19:06:07.069      1855.0048781    Earth           Umbra       12            1879.3989576
01 Jan 2026 19:06:07.069    01 Jan 2026 19:06:19.333      12.264135852    Earth           Penumbra    12            1879.3989576
01 Jan 2026 20:10:40.541    01 Jan 2026 20:10:52.673      12.132047641    Earth           Penumbra    13            1879.2713475
01 Jan 2026 20:10:52.673    01 Jan 2026 20:41:47.546      1854.8733262    Earth           Umbra       13            1879.2713475
01 Jan 2026 20:41:47.546    01 Jan 2026 20:41:59.812      12.265973690    Earth           Penumbra    13            1879.2713475
01 Jan 2026 21:46:21.130    01 Jan 2026 21:46:33.264      12.134214572    Earth           Penumbra    14            1879.1251915
01 Jan 2026 21:46:33.264    01 Jan 2026 22:17:27.987      1854.7229636    Earth           Umbra       14            1879.1251915
01 Jan 2026 22:17:27.987    01 Jan 2026 22:17:40.255      12.268013321    Earth           Penumbra    14            1879.1251915
01 Jan 2026 23:22:01.715    01 Jan 2026 23:22:13.851      12.136592099    Earth           Penumbra    15            1878.9584182
01 Jan 2026 23:22:13.851    01 Jan 2026 23:53:08.402      1854.5513828    Earth           Umbra       15            1878.9584182
01 Jan 2026 23:53:08.402    01 Jan 2026 23:53:20.673      12.270443339    Earth           Penumbra    15            1878.9584182

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   1881.1453635
Maximum duration at the 1st eclipse.


