Spacecraft: ASC_80_17

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:22:06.542    01 Jan 2026 00:22:17.320      10.777652892    Earth           Penumbra    1             1988.5364185
01 Jan 2026 00:22:17.320    01 Jan 2026 00:55:04.484      1967.1639176    Earth           Umbra       1             1988.5364185
01 Jan 2026 00:55:04.484    01 Jan 2026 00:55:15.078      10.594847985    Earth           Penumbra    1             1988.5364185
01 Jan 2026 01:57:23.870    01 Jan 2026 01:57:34.649      10.778884403    Earth           Penumbra    2             1988.4203607
01 Jan 2026 01:57:34.649    01 Jan 2026 02:30:21.694      1967.0453355    Earth           Umbra       2             1988.4203607
01 Jan 2026 02:30:21.694    01 Jan 2026 02:30:32.290      10.596140788    Earth           Penumbra    2             1988.4203607
01 Jan 2026 03:32:41.279    01 Jan 2026 03:32:52.059      10.780501901    Earth           Penumbra    3             1988.3209675
01 Jan 2026 03:32:52.059    01 Jan 2026 04:05:39.002      1966.9429016    Earth           Umbra       3             1988.3209675
01 Jan 2026 04:05:39.002    01 Jan 2026 04:05:49.600      10.597564036    Earth           Penumbra    3             1988.3209675
01 Jan 2026 05:07:58.657    01 Jan 2026 05:08:09.439      10.781649488    Earth           Penumbra    4             1988.2421656
01 Jan 2026 05:08:09.439    01 Jan 2026 05:40:56.301      1966.8620402    Earth           Umbra       4             1988.2421656
01 Jan 2026 05:40:56.301    01 Jan 2026 05:41:06.900      10.598475882    Earth           Penumbra    4             1988.2421656
01 Jan 2026 06:43:15.908    01 Jan 2026 06:43:26.690      10.782003729    Earth           Penumbra    5             1988.1666562
01 Jan 2026 06:43:26.690    01 Jan 2026 07:16:13.476      1966.7857953    Earth           Umbra       5             1988.1666562
01 Jan 2026 07:16:13.476    01 Jan 2026 07:16:24.075      10.598857154    Earth           Penumbra    5             1988.1666562
01 Jan 2026 08:18:33.070    01 Jan 2026 08:18:43.853      10.782194522    Earth           Penumbra    6             1988.0786418
01 Jan 2026 08:18:43.853    01 Jan 2026 08:51:30.550      1966.6971416    Earth           Umbra       6             1988.0786418
01 Jan 2026 08:51:30.550    01 Jan 2026 08:51:41.149      10.599305690    Earth           Penumbra    6             1988.0786418
01 Jan 2026 09:53:50.250    01 Jan 2026 09:54:01.033      10.782939149    Earth           Penumbra    7             1987.9872117
01 Jan 2026 09:54:01.033    01 Jan 2026 10:26:47.637      1966.6040157    Earth           Umbra       7             1987.9872117
01 Jan 2026 10:26:47.637    01 Jan 2026 10:26:58.238      10.600256827    Earth           Penumbra    7             1987.9872117
01 Jan 2026 11:29:07.490    01 Jan 2026 11:29:18.274      10.784302047    Earth           Penumbra    8             1987.9054372
01 Jan 2026 11:29:18.274    01 Jan 2026 12:02:04.794      1966.5195604    Earth           Umbra       8             1987.9054372
01 Jan 2026 12:02:04.794    01 Jan 2026 12:02:15.396      10.601574776    Earth           Penumbra    8             1987.9054372
01 Jan 2026 13:04:24.773    01 Jan 2026 13:04:35.559      10.785849136    Earth           Penumbra    9             1987.8212795
01 Jan 2026 13:04:35.559    01 Jan 2026 13:37:21.992      1966.4325427    Earth           Umbra       9             1987.8212795
01 Jan 2026 13:37:21.992    01 Jan 2026 13:37:32.595      10.602887697    Earth           Penumbra    9             1987.8212795
01 Jan 2026 14:39:42.085    01 Jan 2026 14:39:52.872      10.787141940    Earth           Penumbra    10            1987.7193391
01 Jan 2026 14:39:52.872    01 Jan 2026 15:12:39.201      1966.3281462    Earth           Umbra       10            1987.7193391
01 Jan 2026 15:12:39.201    01 Jan 2026 15:12:49.805      10.604051000    Earth           Penumbra    10            1987.7193391
01 Jan 2026 16:14:59.407    01 Jan 2026 16:15:10.195      10.788135510    Earth           Penumbra    11            1987.6160572
01 Jan 2026 16:15:10.195    01 Jan 2026 16:47:56.417      1966.2227134    Earth           Umbra       11            1987.6160572
01 Jan 2026 16:47:56.417    01 Jan 2026 16:48:07.023      10.605208331    Earth           Penumbra    11            1987.6160572
01 Jan 2026 17:50:16.702    01 Jan 2026 17:50:27.491      10.789208917    Earth           Penumbra    12            1987.5392525
01 Jan 2026 17:50:27.491    01 Jan 2026 18:23:13.635      1966.1435267    Earth           Umbra       12            1987.5392525
01 Jan 2026 18:23:13.635    01 Jan 2026 18:23:24.241      10.606516851    Earth           Penumbra    12            1987.5392525
01 Jan 2026 19:25:33.963    01 Jan 2026 19:25:44.753      10.790636251    Earth           Penumbra    13            1987.4840630
01 Jan 2026 19:25:44.753    01 Jan 2026 19:58:30.839      1966.0855791    Earth           Umbra       13            1987.4840630
01 Jan 2026 19:58:30.839    01 Jan 2026 19:58:41.447      10.607847688    Earth           Penumbra    13            1987.4840630
01 Jan 2026 21:00:51.205    01 Jan 2026 21:01:01.997      10.792058555    Earth           Penumbra    14            1987.4188834
01 Jan 2026 21:01:01.997    01 Jan 2026 21:33:48.015      1966.0179648    Earth           Umbra       14            1987.4188834
01 Jan 2026 21:33:48.015    01 Jan 2026 21:33:58.624      10.608860117    Earth           Penumbra    14            1987.4188834
01 Jan 2026 22:36:08.440    01 Jan 2026 22:36:19.233      10.792986432    Earth           Penumbra    15            1987.3250865
01 Jan 2026 22:36:19.233    01 Jan 2026 23:09:05.156      1965.9225918    Earth           Umbra       15            1987.3250865
01 Jan 2026 23:09:05.156    01 Jan 2026 23:09:15.765      10.609508248    Earth           Penumbra    15            1987.3250865

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   1988.5364185
Maximum duration at the 1st eclipse.


