Spacecraft: ASC_80_23

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:00:00.000    01 Jan 2026 00:11:26.740      686.73980003    Earth           Umbra       1             695.99682020
01 Jan 2026 00:11:26.740    01 Jan 2026 00:11:35.997      9.2570201727    Earth           Penumbra    1             695.99682020
01 Jan 2026 01:12:06.033    01 Jan 2026 01:12:15.384      9.3511185609    Earth           Penumbra    2             2087.3711108
01 Jan 2026 01:12:15.384    01 Jan 2026 01:46:44.148      2068.7637318    Earth           Umbra       2             2087.3711108
01 Jan 2026 01:46:44.148    01 Jan 2026 01:46:53.404      9.2562604579    Earth           Penumbra    2             2087.3711108
01 Jan 2026 02:47:23.380    01 Jan 2026 02:47:32.730      9.3503248994    Earth           Penumbra    3             2087.3772988
01 Jan 2026 02:47:32.730    01 Jan 2026 03:22:01.502      2068.7715515    Earth           Umbra       3             2087.3772988
01 Jan 2026 03:22:01.502    01 Jan 2026 03:22:10.757      9.2554224771    Earth           Penumbra    3             2087.3772988
01 Jan 2026 04:22:40.721    01 Jan 2026 04:22:50.070      9.3494061381    Earth           Penumbra    4             2087.3833222
01 Jan 2026 04:22:50.070    01 Jan 2026 04:57:18.849      2068.7791917    Earth           Umbra       4             2087.3833222
01 Jan 2026 04:57:18.849    01 Jan 2026 04:57:28.104      9.2547243694    Earth           Penumbra    4             2087.3833222
01 Jan 2026 05:57:58.129    01 Jan 2026 05:58:07.478      9.3488155282    Earth           Penumbra    5             2087.4066168
01 Jan 2026 05:58:07.478    01 Jan 2026 06:32:36.282      2068.8035993    Earth           Umbra       5             2087.4066168
01 Jan 2026 06:32:36.282    01 Jan 2026 06:32:45.536      9.2542019673    Earth           Penumbra    5             2087.4066168
01 Jan 2026 07:33:15.636    01 Jan 2026 07:33:24.985      9.3485367252    Earth           Penumbra    6             2087.4442116
01 Jan 2026 07:33:24.985    01 Jan 2026 08:07:53.827      2068.8419764    Earth           Umbra       6             2087.4442116
01 Jan 2026 08:07:53.827    01 Jan 2026 08:08:03.081      9.2536984244    Earth           Penumbra    6             2087.4442116
01 Jan 2026 09:08:33.151    01 Jan 2026 09:08:42.499      9.3481101911    Earth           Penumbra    7             2087.4775177
01 Jan 2026 09:08:42.499    01 Jan 2026 09:43:11.376      2068.8763468    Earth           Umbra       7             2087.4775177
01 Jan 2026 09:43:11.376    01 Jan 2026 09:43:20.629      9.2530606664    Earth           Penumbra    7             2087.4775177
01 Jan 2026 10:43:59.906    01 Jan 2026 11:18:28.801      2068.8953234    Earth           Umbra       8             2078.1476523
01 Jan 2026 11:18:28.801    01 Jan 2026 11:18:38.054      9.2523289262    Earth           Penumbra    8             2078.1476523
01 Jan 2026 12:19:07.863    01 Jan 2026 12:19:17.209      9.3463226454    Earth           Penumbra    9             2087.5063356
01 Jan 2026 12:19:17.209    01 Jan 2026 12:53:46.117      2068.9083554    Earth           Umbra       9             2087.5063356
01 Jan 2026 12:53:46.117    01 Jan 2026 12:53:55.369      9.2516575358    Earth           Penumbra    9             2087.5063356
01 Jan 2026 13:54:25.163    01 Jan 2026 13:54:34.509      9.3456107075    Earth           Penumbra    10            2087.5281627
01 Jan 2026 13:54:34.509    01 Jan 2026 14:29:03.440      2068.9314628    Earth           Umbra       10            2087.5281627
01 Jan 2026 14:29:03.440    01 Jan 2026 14:29:12.691      9.2510892428    Earth           Penumbra    10            2087.5281627
01 Jan 2026 15:29:42.516    01 Jan 2026 15:29:51.862      9.3452332076    Earth           Penumbra    11            2087.5591812
01 Jan 2026 15:29:51.862    01 Jan 2026 16:04:20.825      2068.9634032    Earth           Umbra       11            2087.5591812
01 Jan 2026 16:04:20.825    01 Jan 2026 16:04:30.076      9.2505448381    Earth           Penumbra    11            2087.5591812
01 Jan 2026 17:04:59.907    01 Jan 2026 17:05:09.252      9.3449861510    Earth           Penumbra    12            2087.5848723
01 Jan 2026 17:05:09.252    01 Jan 2026 17:39:38.242      2068.9898388    Earth           Umbra       12            2087.5848723
01 Jan 2026 17:39:38.242    01 Jan 2026 17:39:47.492      9.2500472674    Earth           Penumbra    12            2087.5848723
01 Jan 2026 18:40:17.315    01 Jan 2026 18:40:26.659      9.3446624000    Earth           Penumbra    13            2087.6042184
01 Jan 2026 18:40:26.659    01 Jan 2026 19:14:55.669      2069.0098212    Earth           Umbra       13            2087.6042184
01 Jan 2026 19:14:55.669    01 Jan 2026 19:15:04.919      9.2497348320    Earth           Penumbra    13            2087.6042184
01 Jan 2026 20:15:34.739    01 Jan 2026 20:15:44.083      9.3442776706    Earth           Penumbra    14            2087.6341497
01 Jan 2026 20:15:44.083    01 Jan 2026 20:50:13.123      2069.0402472    Earth           Umbra       14            2087.6341497
01 Jan 2026 20:50:13.123    01 Jan 2026 20:50:22.373      9.2496248195    Earth           Penumbra    14            2087.6341497
01 Jan 2026 21:50:52.168    01 Jan 2026 21:51:01.512      9.3440004392    Earth           Penumbra    15            2078.4331057
01 Jan 2026 21:51:01.512    01 Jan 2026 22:25:30.601      2069.0891053    Earth           Umbra       15            2078.4331057
01 Jan 2026 23:26:09.584    01 Jan 2026 23:26:18.928      9.3438417069    Earth           Penumbra    16            2030.4162236
01 Jan 2026 23:26:18.928    02 Jan 2026 00:00:00.000      2021.0723819    Earth           Umbra       16            2030.4162236

Number of individual events : 44
Number of total events      : 16
Maximum duration (s)        :   2087.6341497
Maximum duration at the 14th eclipse.


