Spacecraft: ASC_80_11

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:36:56.450    01 Jan 2026 00:37:05.312      8.8624094962    Earth           Penumbra    1             2104.5108690
01 Jan 2026 00:37:05.312    01 Jan 2026 01:12:00.961      2095.6484595    Earth           Umbra       1             2104.5108690
01 Jan 2026 02:12:13.601    01 Jan 2026 02:12:22.463      8.8622994837    Earth           Penumbra    2             2113.5029602
01 Jan 2026 02:12:22.463    01 Jan 2026 02:47:18.131      2095.6681306    Earth           Umbra       2             2113.5029602
01 Jan 2026 02:47:18.131    01 Jan 2026 02:47:27.104      8.9725301019    Earth           Penumbra    2             2113.5029602
01 Jan 2026 03:47:39.596    01 Jan 2026 04:22:35.294      2095.6979732    Earth           Umbra       3             2104.6704829
01 Jan 2026 04:22:35.294    01 Jan 2026 04:22:44.266      8.9725096710    Earth           Penumbra    3             2104.6704829
01 Jan 2026 05:22:47.893    01 Jan 2026 05:22:56.756      8.8623142568    Earth           Penumbra    4             2113.5613746
01 Jan 2026 05:22:56.756    01 Jan 2026 05:57:52.482      2095.7265378    Earth           Umbra       4             2113.5613746
01 Jan 2026 05:57:52.482    01 Jan 2026 05:58:01.455      8.9725225582    Earth           Penumbra    4             2113.5613746
01 Jan 2026 06:58:05.133    01 Jan 2026 06:58:13.996      8.8621542673    Earth           Penumbra    5             2113.5742181
01 Jan 2026 06:58:13.996    01 Jan 2026 07:33:09.735      2095.7397488    Earth           Umbra       5             2113.5742181
01 Jan 2026 07:33:09.735    01 Jan 2026 07:33:18.708      8.9723151061    Earth           Penumbra    5             2113.5742181
01 Jan 2026 08:33:22.428    01 Jan 2026 08:33:31.290      8.8616897003    Earth           Penumbra    6             2113.5766585
01 Jan 2026 08:33:31.290    01 Jan 2026 09:08:27.033      2095.7431620    Earth           Umbra       6             2113.5766585
01 Jan 2026 09:08:27.033    01 Jan 2026 09:08:36.005      8.9718068484    Earth           Penumbra    6             2113.5766585
01 Jan 2026 10:08:39.680    01 Jan 2026 10:08:48.541      8.8610953186    Earth           Penumbra    7             2113.5887753
01 Jan 2026 10:08:48.541    01 Jan 2026 10:43:44.297      2095.7564119    Earth           Umbra       7             2113.5887753
01 Jan 2026 10:43:44.297    01 Jan 2026 10:43:53.268      8.9712681016    Earth           Penumbra    7             2113.5887753
01 Jan 2026 11:43:56.838    01 Jan 2026 11:44:05.699      8.8607219048    Earth           Penumbra    8             2113.6235647
01 Jan 2026 11:44:05.699    01 Jan 2026 12:19:01.491      2095.7918089    Earth           Umbra       8             2113.6235647
01 Jan 2026 12:19:01.491    01 Jan 2026 12:19:10.462      8.9710339322    Earth           Penumbra    8             2113.6235647
01 Jan 2026 13:19:13.954    01 Jan 2026 13:19:22.815      8.8607244194    Earth           Penumbra    9             2113.6741642
01 Jan 2026 13:19:22.815    01 Jan 2026 13:54:18.657      2095.8423621    Earth           Umbra       9             2113.6741642
01 Jan 2026 13:54:18.657    01 Jan 2026 13:54:27.629      8.9710776228    Earth           Penumbra    9             2113.6741642
01 Jan 2026 14:54:39.953    01 Jan 2026 15:29:35.842      2095.8882552    Earth           Umbra       10            2104.8593794
01 Jan 2026 15:29:35.842    01 Jan 2026 15:29:44.813      8.9711241424    Earth           Penumbra    10            2104.8593794
01 Jan 2026 16:29:48.271    01 Jan 2026 16:29:57.132      8.8611022336    Earth           Penumbra    11            2113.7490735
01 Jan 2026 16:29:57.132    01 Jan 2026 17:04:53.049      2095.9168635    Earth           Umbra       11            2113.7490735
01 Jan 2026 17:04:53.049    01 Jan 2026 17:05:02.020      8.9711077977    Earth           Penumbra    11            2113.7490735
01 Jan 2026 18:05:05.495    01 Jan 2026 18:05:14.356      8.8611166924    Earth           Penumbra    12            2104.7985164
01 Jan 2026 18:05:14.356    01 Jan 2026 18:40:10.293      2095.9373997    Earth           Umbra       12            2104.7985164
01 Jan 2026 19:40:22.760    01 Jan 2026 19:40:31.621      8.8609915925    Earth           Penumbra    13            2113.8007197
01 Jan 2026 19:40:31.621    01 Jan 2026 20:15:27.589      2095.9684788    Earth           Umbra       13            2113.8007197
01 Jan 2026 20:15:27.589    01 Jan 2026 20:15:36.561      8.9712492423    Earth           Penumbra    13            2113.8007197
01 Jan 2026 21:15:48.892    01 Jan 2026 21:50:44.903      2096.0108698    Earth           Umbra       14            2104.9819719
01 Jan 2026 21:50:44.903    01 Jan 2026 21:50:53.874      8.9711021399    Earth           Penumbra    14            2104.9819719
01 Jan 2026 22:50:57.263    01 Jan 2026 22:51:06.123      8.8605399127    Earth           Penumbra    15            2113.8774682
01 Jan 2026 22:51:06.123    01 Jan 2026 23:26:02.170      2096.0462542    Earth           Umbra       15            2113.8774682
01 Jan 2026 23:26:02.170    01 Jan 2026 23:26:11.140      8.9706740342    Earth           Penumbra    15            2113.8774682

Number of individual events : 40
Number of total events      : 15
Maximum duration (s)        :   2113.8774682
Maximum duration at the 15th eclipse.


