Spacecraft: ASC_80_20

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:46:17.957    01 Jan 2026 00:46:28.863      10.906099691    Earth           Penumbra    1             1983.1271354
01 Jan 2026 00:46:28.863    01 Jan 2026 01:19:10.382      1961.5192483    Earth           Umbra       1             1983.1271354
01 Jan 2026 01:19:10.382    01 Jan 2026 01:19:21.084      10.701787344    Earth           Penumbra    1             1983.1271354
01 Jan 2026 02:21:58.840    01 Jan 2026 02:22:09.747      10.907478305    Earth           Penumbra    2             1983.0007559
01 Jan 2026 02:22:09.747    01 Jan 2026 02:54:51.138      1961.3902235    Earth           Umbra       2             1983.0007559
01 Jan 2026 02:54:51.138    01 Jan 2026 02:55:01.841      10.703054059    Earth           Penumbra    2             1983.0007559
01 Jan 2026 03:57:39.783    01 Jan 2026 03:57:50.692      10.909039539    Earth           Penumbra    3             1982.8940683
01 Jan 2026 03:57:50.692    01 Jan 2026 04:30:31.973      1961.2807583    Earth           Umbra       3             1982.8940683
01 Jan 2026 04:30:31.973    01 Jan 2026 04:30:42.678      10.704270483    Earth           Penumbra    3             1982.8940683
01 Jan 2026 05:33:20.662    01 Jan 2026 05:33:31.572      10.909948871    Earth           Penumbra    4             1982.8051857
01 Jan 2026 05:33:31.572    01 Jan 2026 06:06:12.763      1961.1903519    Earth           Umbra       4             1982.8051857
01 Jan 2026 06:06:12.763    01 Jan 2026 06:06:23.468      10.704884981    Earth           Penumbra    4             1982.8051857
01 Jan 2026 07:09:01.410    01 Jan 2026 07:09:12.320      10.910166381    Earth           Penumbra    5             1982.7137277
01 Jan 2026 07:09:12.320    01 Jan 2026 07:41:53.419      1961.0984666    Earth           Umbra       5             1982.7137277
01 Jan 2026 07:41:53.419    01 Jan 2026 07:42:04.124      10.705094633    Earth           Penumbra    5             1982.7137277
01 Jan 2026 08:44:42.098    01 Jan 2026 08:44:53.008      10.910454614    Earth           Penumbra    6             1982.6096238
01 Jan 2026 08:44:53.008    01 Jan 2026 09:17:34.002      1960.9936326    Earth           Umbra       6             1982.6096238
01 Jan 2026 09:17:34.002    01 Jan 2026 09:17:44.707      10.705536569    Earth           Penumbra    6             1982.6096238
01 Jan 2026 10:20:22.823    01 Jan 2026 10:20:33.735      10.911381547    Earth           Penumbra    7             1982.5069479
01 Jan 2026 10:20:33.735    01 Jan 2026 10:53:14.624      1960.8890648    Earth           Umbra       7             1982.5069479
01 Jan 2026 10:53:14.624    01 Jan 2026 10:53:25.330      10.706501536    Earth           Penumbra    7             1982.5069479
01 Jan 2026 11:56:03.607    01 Jan 2026 11:56:14.520      10.912830883    Earth           Penumbra    8             1982.4133757
01 Jan 2026 11:56:14.520    01 Jan 2026 12:28:55.312      1960.7928155    Earth           Umbra       8             1982.4133757
01 Jan 2026 12:28:55.312    01 Jan 2026 12:29:06.020      10.707729275    Earth           Penumbra    8             1982.4133757
01 Jan 2026 13:31:44.428    01 Jan 2026 13:31:55.342      10.914317938    Earth           Penumbra    9             1982.3116701
01 Jan 2026 13:31:55.342    01 Jan 2026 14:04:36.031      1960.6884794    Earth           Umbra       9             1982.3116701
01 Jan 2026 14:04:36.031    01 Jan 2026 14:04:46.740      10.708872776    Earth           Penumbra    9             1982.3116701
01 Jan 2026 15:07:25.275    01 Jan 2026 15:07:36.191      10.915486899    Earth           Penumbra    10            1982.1932831
01 Jan 2026 15:07:36.191    01 Jan 2026 15:40:16.759      1960.5679161    Earth           Umbra       10            1982.1932831
01 Jan 2026 15:40:16.759    01 Jan 2026 15:40:27.468      10.709880176    Earth           Penumbra    10            1982.1932831
01 Jan 2026 16:43:06.122    01 Jan 2026 16:43:17.039      10.916433949    Earth           Penumbra    11            1982.0822485
01 Jan 2026 16:43:17.039    01 Jan 2026 17:15:57.493      1960.4548776    Earth           Umbra       11            1982.0822485
01 Jan 2026 17:15:57.493    01 Jan 2026 17:16:08.204      10.710936924    Earth           Penumbra    11            1982.0822485
01 Jan 2026 18:18:46.936    01 Jan 2026 18:18:57.854      10.917583422    Earth           Penumbra    12            1982.0002247
01 Jan 2026 18:18:57.854    01 Jan 2026 18:51:38.224      1960.3704943    Earth           Umbra       12            1982.0002247
01 Jan 2026 18:51:38.224    01 Jan 2026 18:51:48.937      10.712147062    Earth           Penumbra    12            1982.0002247
01 Jan 2026 19:54:27.719    01 Jan 2026 19:54:38.638      10.919043445    Earth           Penumbra    13            1981.9316225
01 Jan 2026 19:54:38.638    01 Jan 2026 20:27:18.937      1960.2992926    Earth           Umbra       13            1981.9316225
01 Jan 2026 20:27:18.937    01 Jan 2026 20:27:29.650      10.713286477    Earth           Penumbra    13            1981.9316225
01 Jan 2026 21:30:08.487    01 Jan 2026 21:30:19.407      10.920318333    Earth           Penumbra    14            1981.8451442
01 Jan 2026 21:30:19.407    01 Jan 2026 22:02:59.618      1960.2107841    Earth           Umbra       14            1981.8451442
01 Jan 2026 22:02:59.618    01 Jan 2026 22:03:10.332      10.714041791    Earth           Penumbra    14            1981.8451442
01 Jan 2026 23:05:49.251    01 Jan 2026 23:06:00.172      10.921087791    Earth           Penumbra    15            1981.7300218
01 Jan 2026 23:06:00.172    01 Jan 2026 23:38:40.266      1960.0944013    Earth           Umbra       15            1981.7300218
01 Jan 2026 23:38:40.266    01 Jan 2026 23:38:50.981      10.714532761    Earth           Penumbra    15            1981.7300218

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   1983.1271354
Maximum duration at the 1st eclipse.


