Spacecraft: ASC_80_07

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:38:13.362    01 Jan 2026 00:38:25.379      12.017660751    Earth           Penumbra    1             1889.7931069
01 Jan 2026 00:38:25.379    01 Jan 2026 01:09:30.964      1865.5848270    Earth           Umbra       1             1889.7931069
01 Jan 2026 01:09:30.964    01 Jan 2026 01:09:43.155      12.190619227    Earth           Penumbra    1             1889.7931069
01 Jan 2026 02:13:30.565    01 Jan 2026 02:13:42.585      12.019865087    Earth           Penumbra    2             1889.6591520
01 Jan 2026 02:13:42.585    01 Jan 2026 02:44:48.031      1865.4465183    Earth           Umbra       2             1889.6591520
01 Jan 2026 02:44:48.031    01 Jan 2026 02:45:00.224      12.192768557    Earth           Penumbra    2             1889.6591520
01 Jan 2026 03:48:47.830    01 Jan 2026 03:48:59.851      12.021440465    Earth           Penumbra    3             1889.5351318
01 Jan 2026 03:48:59.851    01 Jan 2026 04:20:05.171      1865.3194011    Earth           Umbra       3             1889.5351318
01 Jan 2026 04:20:05.171    01 Jan 2026 04:20:17.365      12.194290187    Earth           Penumbra    3             1889.5351318
01 Jan 2026 05:24:05.084    01 Jan 2026 05:24:17.107      12.022858369    Earth           Penumbra    4             1889.4010536
01 Jan 2026 05:24:17.107    01 Jan 2026 05:55:22.289      1865.1824023    Earth           Umbra       4             1889.4010536
01 Jan 2026 05:55:22.289    01 Jan 2026 05:55:34.485      12.195792957    Earth           Penumbra    4             1889.4010536
01 Jan 2026 06:59:22.258    01 Jan 2026 06:59:34.283      12.024884799    Earth           Penumbra    5             1889.2457817
01 Jan 2026 06:59:34.283    01 Jan 2026 07:30:39.306      1865.0228298    Earth           Umbra       5             1889.2457817
01 Jan 2026 07:30:39.306    01 Jan 2026 07:30:51.504      12.198067072    Earth           Penumbra    5             1889.2457817
01 Jan 2026 08:34:39.376    01 Jan 2026 08:34:51.404      12.027749838    Earth           Penumbra    6             1889.0839910
01 Jan 2026 08:34:51.404    01 Jan 2026 09:05:56.259      1864.8550846    Earth           Umbra       6             1889.0839910
01 Jan 2026 09:05:56.259    01 Jan 2026 09:06:08.460      12.201156537    Earth           Penumbra    6             1889.0839910
01 Jan 2026 10:09:56.502    01 Jan 2026 10:10:08.533      12.030976661    Earth           Penumbra    7             1888.9417792
01 Jan 2026 10:10:08.533    01 Jan 2026 10:41:13.240      1864.7064735    Earth           Umbra       7             1888.9417792
01 Jan 2026 10:41:13.240    01 Jan 2026 10:41:25.444      12.204328983    Earth           Penumbra    7             1888.9417792
01 Jan 2026 11:45:13.668    01 Jan 2026 11:45:25.702      12.033998861    Earth           Penumbra    8             1888.8182568
01 Jan 2026 11:45:25.702    01 Jan 2026 12:16:30.280      1864.5771997    Earth           Umbra       8             1888.8182568
01 Jan 2026 12:16:30.280    01 Jan 2026 12:16:42.487      12.207058235    Earth           Penumbra    8             1888.8182568
01 Jan 2026 13:20:30.888    01 Jan 2026 13:20:42.925      12.036653620    Earth           Penumbra    9             1888.6802506
01 Jan 2026 13:20:42.925    01 Jan 2026 13:51:47.359      1864.4339959    Earth           Umbra       9             1888.6802506
01 Jan 2026 13:51:47.359    01 Jan 2026 13:51:59.568      12.209601095    Earth           Penumbra    9             1888.6802506
01 Jan 2026 14:55:48.163    01 Jan 2026 14:56:00.202      12.039114756    Earth           Penumbra    10            1888.5105588
01 Jan 2026 14:56:00.202    01 Jan 2026 15:27:04.461      1864.2590738    Earth           Umbra       10            1888.5105588
01 Jan 2026 15:27:04.461    01 Jan 2026 15:27:16.674      12.212370266    Earth           Penumbra    10            1888.5105588
01 Jan 2026 16:31:05.449    01 Jan 2026 16:31:17.491      12.041550432    Earth           Penumbra    11            1888.3385952
01 Jan 2026 16:31:17.491    01 Jan 2026 17:02:21.572      1864.0818330    Earth           Umbra       11            1888.3385952
01 Jan 2026 17:02:21.572    01 Jan 2026 17:02:33.788      12.215211731    Earth           Penumbra    11            1888.3385952
01 Jan 2026 18:06:22.680    01 Jan 2026 18:06:34.724      12.043957191    Earth           Penumbra    12            1888.1999779
01 Jan 2026 18:06:34.724    01 Jan 2026 18:37:38.662      1863.9383522    Earth           Umbra       12            1888.1999779
01 Jan 2026 18:37:38.662    01 Jan 2026 18:37:50.880      12.217668467    Earth           Penumbra    12            1888.1999779
01 Jan 2026 19:41:39.845    01 Jan 2026 19:41:51.891      12.046269653    Earth           Penumbra    13            1888.0863347
01 Jan 2026 19:41:51.891    01 Jan 2026 20:12:55.711      1863.8203566    Earth           Umbra       13            1888.0863347
01 Jan 2026 20:12:55.711    01 Jan 2026 20:13:07.931      12.219708413    Earth           Penumbra    13            1888.0863347
01 Jan 2026 21:16:56.983    01 Jan 2026 21:17:09.031      12.048577401    Earth           Penumbra    14            1887.9617374
01 Jan 2026 21:17:09.031    01 Jan 2026 21:48:12.723      1863.6913579    Earth           Umbra       14            1887.9617374
01 Jan 2026 21:48:12.723    01 Jan 2026 21:48:24.945      12.221802108    Earth           Penumbra    14            1887.9617374
01 Jan 2026 22:52:14.115    01 Jan 2026 22:52:26.166      12.051077827    Earth           Penumbra    15            1887.8134223
01 Jan 2026 22:52:26.166    01 Jan 2026 23:23:29.704      1863.5380530    Earth           Umbra       15            1887.8134223
01 Jan 2026 23:23:29.704    01 Jan 2026 23:23:41.928      12.224291533    Earth           Penumbra    15            1887.8134223

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   1889.7931069
Maximum duration at the 1st eclipse.


