Spacecraft: ASC_80_22

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:00:40.937    01 Jan 2026 00:00:50.284      9.3472146895    Earth           Penumbra    1             2081.8356308
01 Jan 2026 00:00:50.284    01 Jan 2026 00:35:13.494      2063.2096977    Earth           Umbra       1             2081.8356308
01 Jan 2026 00:35:13.494    01 Jan 2026 00:35:22.773      9.2787184054    Earth           Penumbra    1             2081.8356308
01 Jan 2026 01:36:21.592    01 Jan 2026 01:36:30.939      9.3468271312    Earth           Penumbra    2             2081.8685478
01 Jan 2026 01:36:30.939    01 Jan 2026 02:10:54.182      2063.2436378    Earth           Umbra       2             2081.8685478
01 Jan 2026 02:10:54.182    01 Jan 2026 02:11:03.461      9.2780828476    Earth           Penumbra    2             2081.8685478
01 Jan 2026 03:12:02.216    01 Jan 2026 03:12:11.562      9.3460513861    Earth           Penumbra    3             2081.8853602
01 Jan 2026 03:12:11.562    01 Jan 2026 03:46:34.824      2063.2618754    Earth           Umbra       3             2081.8853602
01 Jan 2026 03:46:34.824    01 Jan 2026 03:46:44.101      9.2774334596    Earth           Penumbra    3             2081.8853602
01 Jan 2026 04:47:42.850    01 Jan 2026 04:47:52.195      9.3452812987    Earth           Penumbra    4             2081.9081498
01 Jan 2026 04:47:52.195    01 Jan 2026 05:22:15.481      2063.2859121    Earth           Umbra       4             2081.9081498
01 Jan 2026 05:22:15.481    01 Jan 2026 05:22:24.758      9.2769563198    Earth           Penumbra    4             2081.9081498
01 Jan 2026 06:23:23.569    01 Jan 2026 06:23:32.914      9.3448984553    Earth           Penumbra    5             2081.9494997
01 Jan 2026 06:23:32.914    01 Jan 2026 06:57:56.242      2063.3279727    Earth           Umbra       5             2081.9494997
01 Jan 2026 06:57:56.242    01 Jan 2026 06:58:05.519      9.2766284826    Earth           Penumbra    5             2081.9494997
01 Jan 2026 07:59:04.374    01 Jan 2026 07:59:13.719      9.3447252642    Earth           Penumbra    6             2082.0005304
01 Jan 2026 07:59:13.719    01 Jan 2026 08:33:37.098      2063.3795365    Earth           Umbra       6             2082.0005304
01 Jan 2026 08:33:37.098    01 Jan 2026 08:33:46.374      9.2762685847    Earth           Penumbra    6             2082.0005304
01 Jan 2026 09:34:45.151    01 Jan 2026 09:34:54.495      9.3442902435    Earth           Penumbra    7             2082.0422666
01 Jan 2026 09:34:54.495    01 Jan 2026 10:09:17.917      2063.4222145    Earth           Umbra       7             2082.0422666
01 Jan 2026 10:09:17.917    01 Jan 2026 10:09:27.193      9.2757618986    Earth           Penumbra    7             2082.0422666
01 Jan 2026 11:10:25.807    01 Jan 2026 11:10:35.150      9.3434827519    Earth           Penumbra    8             2082.0691024
01 Jan 2026 11:10:35.150    01 Jan 2026 11:44:58.601      2063.4504169    Earth           Umbra       8             2082.0691024
01 Jan 2026 11:44:58.601    01 Jan 2026 11:45:07.876      9.2752027209    Earth           Penumbra    8             2082.0691024
01 Jan 2026 12:46:06.384    01 Jan 2026 12:46:15.727      9.3426554580    Earth           Penumbra    9             2082.0953373
01 Jan 2026 12:46:15.727    01 Jan 2026 13:20:39.205      2063.4779506    Earth           Umbra       9             2082.0953373
01 Jan 2026 13:20:39.205    01 Jan 2026 13:20:48.479      9.2747312388    Earth           Penumbra    9             2082.0953373
01 Jan 2026 14:21:46.982    01 Jan 2026 14:21:56.324      9.3421421712    Earth           Penumbra    10            2082.1337571
01 Jan 2026 14:21:56.324    01 Jan 2026 14:56:19.841      2063.5172725    Earth           Umbra       10            2082.1337571
01 Jan 2026 14:56:19.841    01 Jan 2026 14:56:29.116      9.2743424233    Earth           Penumbra    10            2082.1337571
01 Jan 2026 15:57:27.633    01 Jan 2026 15:57:36.975      9.3419265468    Earth           Penumbra    11            2072.9033140
01 Jan 2026 15:57:36.975    01 Jan 2026 16:32:00.536      2063.5613875    Earth           Umbra       11            2072.9033140
01 Jan 2026 17:33:08.313    01 Jan 2026 17:33:17.655      9.3417681288    Earth           Penumbra    12            2082.2132835
01 Jan 2026 17:33:17.655    01 Jan 2026 18:07:41.252      2063.5978343    Earth           Umbra       12            2082.2132835
01 Jan 2026 18:07:41.252    01 Jan 2026 18:07:50.526      9.2736810911    Earth           Penumbra    12            2082.2132835
