Spacecraft: ASC_80_09

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:00:00.000    01 Jan 2026 00:24:24.201      1464.2011486    Earth           Umbra       1             1473.1944947
01 Jan 2026 00:24:24.201    01 Jan 2026 00:24:33.194      8.9933460345    Earth           Penumbra    1             1473.1944947
01 Jan 2026 01:24:35.530    01 Jan 2026 01:24:44.419      8.8895678055    Earth           Penumbra    2             2114.8480470
01 Jan 2026 01:24:44.419    01 Jan 2026 01:59:41.385      2096.9655710    Earth           Umbra       2             2114.8480470
01 Jan 2026 01:59:41.385    01 Jan 2026 01:59:50.378      8.9929081849    Earth           Penumbra    2             2114.8480470
01 Jan 2026 02:59:52.671    01 Jan 2026 03:00:01.561      8.8894926826    Earth           Penumbra    3             2114.8703421
01 Jan 2026 03:00:01.561    01 Jan 2026 03:34:58.549      2096.9881333    Earth           Umbra       3             2114.8703421
01 Jan 2026 03:34:58.549    01 Jan 2026 03:35:07.541      8.9927161345    Earth           Penumbra    3             2114.8703421
01 Jan 2026 04:35:09.812    01 Jan 2026 04:35:18.702      8.8894992834    Earth           Penumbra    4             2114.8993813
01 Jan 2026 04:35:18.702    01 Jan 2026 05:10:15.719      2097.0172118    Earth           Umbra       4             2114.8993813
01 Jan 2026 05:10:15.719    01 Jan 2026 05:10:24.711      8.9926702436    Earth           Penumbra    4             2114.8993813
01 Jan 2026 06:10:27.011    01 Jan 2026 06:10:35.901      8.8894370478    Earth           Penumbra    5             2114.9183616
01 Jan 2026 06:10:35.901    01 Jan 2026 06:45:32.937      2097.0363964    Earth           Umbra       5             2114.9183616
01 Jan 2026 06:45:32.937    01 Jan 2026 06:45:41.930      8.9925281703    Earth           Penumbra    5             2114.9183616
01 Jan 2026 07:45:44.292    01 Jan 2026 07:45:53.181      8.8891029241    Earth           Penumbra    6             2105.9292743
01 Jan 2026 07:45:53.181    01 Jan 2026 08:20:50.221      2097.0401714    Earth           Umbra       6             2105.9292743
01 Jan 2026 09:21:01.580    01 Jan 2026 09:21:10.469      8.8885104284    Earth           Penumbra    7             2114.9234061
01 Jan 2026 09:21:10.469    01 Jan 2026 09:56:07.512      2097.0434642    Earth           Umbra       7             2114.9234061
01 Jan 2026 09:56:07.512    01 Jan 2026 09:56:16.504      8.9914315031    Earth           Penumbra    7             2114.9234061
01 Jan 2026 10:56:18.787    01 Jan 2026 10:56:27.675      8.8879653951    Earth           Penumbra    8             2114.9437016
01 Jan 2026 10:56:27.675    01 Jan 2026 11:31:24.740      2097.0647925    Earth           Umbra       8             2114.9437016
01 Jan 2026 11:31:24.740    01 Jan 2026 11:31:33.731      8.9909436763    Earth           Penumbra    8             2114.9437016
01 Jan 2026 12:31:35.917    01 Jan 2026 12:31:44.805      8.8877617149    Earth           Penumbra    9             2114.9858131
01 Jan 2026 12:31:44.805    01 Jan 2026 13:06:41.912      2097.1072476    Earth           Umbra       9             2114.9858131
01 Jan 2026 13:06:41.912    01 Jan 2026 13:06:50.903      8.9908038033    Earth           Penumbra    9             2114.9858131
01 Jan 2026 14:06:53.042    01 Jan 2026 14:07:01.930      8.8878792711    Earth           Penumbra    10            2115.0342415
01 Jan 2026 14:07:01.930    01 Jan 2026 14:41:59.086      2097.1555578    Earth           Umbra       10            2115.0342415
01 Jan 2026 14:41:59.086    01 Jan 2026 14:42:08.076      8.9908044320    Earth           Penumbra    10            2115.0342415
01 Jan 2026 15:42:19.091    01 Jan 2026 16:17:16.282      2097.1906707    Earth           Umbra       11            2106.1814031
01 Jan 2026 16:17:16.282    01 Jan 2026 16:17:25.273      8.9907324524    Earth           Penumbra    11            2106.1814031
01 Jan 2026 17:17:27.406    01 Jan 2026 17:17:36.294      8.8881401578    Earth           Penumbra    12            2115.0891761
01 Jan 2026 17:17:36.294    01 Jan 2026 17:52:33.505      2097.2103701    Earth           Umbra       12            2115.0891761
01 Jan 2026 17:52:33.505    01 Jan 2026 17:52:42.495      8.9906658162    Earth           Penumbra    12            2115.0891761
01 Jan 2026 18:52:44.655    01 Jan 2026 18:52:53.543      8.8880556053    Earth           Penumbra    13            2106.1199080
01 Jan 2026 18:52:53.543    01 Jan 2026 19:27:50.775      2097.2318524    Earth           Umbra       13            2106.1199080
01 Jan 2026 20:28:01.933    01 Jan 2026 20:28:10.821      8.8878544397    Earth           Penumbra    14            2115.1459501
01 Jan 2026 20:28:10.821    01 Jan 2026 21:03:08.088      2097.2674933    Earth           Umbra       14            2115.1459501
01 Jan 2026 21:03:08.088    01 Jan 2026 21:03:17.079      8.9906023233    Earth           Penumbra    14            2115.1459501
01 Jan 2026 22:03:19.191    01 Jan 2026 22:03:28.079      8.8875960675    Earth           Penumbra    15            2115.1839987
01 Jan 2026 22:03:28.079    01 Jan 2026 22:38:25.385      2097.3061803    Earth           Umbra       15            2115.1839987
01 Jan 2026 22:38:25.385    01 Jan 2026 22:38:34.375      8.9902223088    Earth           Penumbra    15            2115.1839987
01 Jan 2026 23:38:36.400    01 Jan 2026 23:38:45.287      8.8873455534    Earth           Penumbra    16            1283.6000241
01 Jan 2026 23:38:45.287    02 Jan 2026 00:00:00.000      1274.7126786    Earth           Umbra       16            1283.6000241

Number of individual events : 43
Number of total events      : 16
Maximum duration (s)        :   2115.1839987
Maximum duration at the 15th eclipse.


