Spacecraft: ASC_80_12

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
01 Jan 2026 00:13:11.581    01 Jan 2026 00:13:20.504      8.9231036953    Earth           Penumbra    1             2111.9643181
01 Jan 2026 00:13:20.504    01 Jan 2026 00:48:14.490      2093.9861074    Earth           Umbra       1             2111.9643181
01 Jan 2026 00:48:14.490    01 Jan 2026 00:48:23.545      9.0551070403    Earth           Penumbra    1             2111.9643181
01 Jan 2026 01:48:52.135    01 Jan 2026 01:49:01.058      8.9231134392    Earth           Penumbra    2             2111.9929182
01 Jan 2026 01:49:01.058    01 Jan 2026 02:23:55.073      2094.0149304    Earth           Umbra       2             2111.9929182
01 Jan 2026 02:23:55.073    01 Jan 2026 02:24:04.128      9.0548744425    Earth           Penumbra    2             2111.9929182
01 Jan 2026 03:24:32.665    01 Jan 2026 03:24:41.588      8.9232319384    Earth           Penumbra    3             2112.0319975
01 Jan 2026 03:24:41.588    01 Jan 2026 03:59:35.642      2094.0538877    Earth           Umbra       3             2112.0319975
01 Jan 2026 03:59:35.642    01 Jan 2026 03:59:44.697      9.0548779001    Earth           Penumbra    3             2112.0319975
01 Jan 2026 05:00:13.208    01 Jan 2026 05:00:22.132      8.9234073297    Earth           Penumbra    4             2112.0739780
01 Jan 2026 05:00:22.132    01 Jan 2026 05:35:16.227      2094.0955984    Earth           Umbra       4             2112.0739780
01 Jan 2026 05:35:16.227    01 Jan 2026 05:35:25.282      9.0549721965    Earth           Penumbra    4             2112.0739780
01 Jan 2026 06:35:53.824    01 Jan 2026 06:36:02.747      8.9234579355    Earth           Penumbra    5             2112.1020337
01 Jan 2026 06:36:02.747    01 Jan 2026 07:10:56.871      2094.1236698    Earth           Umbra       5             2112.1020337
01 Jan 2026 07:10:56.871    01 Jan 2026 07:11:05.926      9.0549058747    Earth           Penumbra    5             2112.1020337
01 Jan 2026 08:11:34.510    01 Jan 2026 08:11:43.433      8.9232133934    Earth           Penumbra    6             2112.1163177
01 Jan 2026 08:11:43.433    01 Jan 2026 08:46:37.572      2094.1385753    Earth           Umbra       6             2112.1163177
01 Jan 2026 08:46:37.572    01 Jan 2026 08:46:46.626      9.0545290033    Earth           Penumbra    6             2112.1163177
01 Jan 2026 09:47:15.175    01 Jan 2026 09:47:24.098      8.9227702003    Earth           Penumbra    7             2112.1356626
01 Jan 2026 09:47:24.098    01 Jan 2026 10:22:18.257      2094.1588572    Earth           Umbra       7             2112.1356626
01 Jan 2026 10:22:18.257    01 Jan 2026 10:22:27.311      9.0540352045    Earth           Penumbra    7             2112.1356626
01 Jan 2026 11:22:55.749    01 Jan 2026 11:23:04.671      8.9224700234    Earth           Penumbra    8             2112.1764942
01 Jan 2026 11:23:04.671    01 Jan 2026 11:57:58.872      2094.2002382    Earth           Umbra       8             2112.1764942
01 Jan 2026 11:57:58.872    01 Jan 2026 11:58:07.925      9.0537859476    Earth           Penumbra    8             2112.1764942
01 Jan 2026 12:58:36.264    01 Jan 2026 12:58:45.187      8.9225398027    Earth           Penumbra    9             2112.2360817
01 Jan 2026 12:58:45.187    01 Jan 2026 13:33:39.446      2094.2596918    Earth           Umbra       9             2112.2360817
01 Jan 2026 13:33:39.446    01 Jan 2026 13:33:48.500      9.0538500692    Earth           Penumbra    9             2112.2360817
01 Jan 2026 14:34:16.791    01 Jan 2026 14:34:25.714      8.9228695258    Earth           Penumbra    10            2103.2413416
01 Jan 2026 14:34:25.714    01 Jan 2026 15:09:20.032      2094.3184721    Earth           Umbra       10            2103.2413416
01 Jan 2026 16:09:57.357    01 Jan 2026 16:10:06.281      8.9232039638    Earth           Penumbra    11            2103.2842817
01 Jan 2026 16:10:06.281    01 Jan 2026 16:45:00.642      2094.3610777    Earth           Umbra       11            2103.2842817
01 Jan 2026 17:45:37.967    01 Jan 2026 17:45:46.891      8.9233950712    Earth           Penumbra    12            2112.3702865
01 Jan 2026 17:45:46.891    01 Jan 2026 18:20:41.283      2094.3927707    Earth           Umbra       12            2112.3702865
01 Jan 2026 18:20:41.283    01 Jan 2026 18:20:50.338      9.0541206999    Earth           Penumbra    12            2112.3702865
01 Jan 2026 19:21:18.622    01 Jan 2026 19:21:27.545      8.9234403335    Earth           Penumbra    13            2112.4098926
01 Jan 2026 19:21:27.545    01 Jan 2026 19:56:21.978      2094.4321753    Earth           Umbra       13            2112.4098926
01 Jan 2026 19:56:21.978    01 Jan 2026 19:56:31.032      9.0542769176    Earth           Penumbra    13            2112.4098926
01 Jan 2026 20:56:59.293    01 Jan 2026 20:57:08.216      8.9233859559    Earth           Penumbra    14            2112.4616833
01 Jan 2026 20:57:08.216    01 Jan 2026 21:32:02.700      2094.4840471    Earth           Umbra       14            2112.4616833
01 Jan 2026 21:32:02.700    01 Jan 2026 21:32:11.755      9.0542502003    Earth           Penumbra    14            2112.4616833
01 Jan 2026 22:32:39.931    01 Jan 2026 22:32:48.854      8.9232919738    Earth           Penumbra    15            2112.5090210
01 Jan 2026 22:32:48.854    01 Jan 2026 23:07:43.386      2094.5318039    Earth           Umbra       15            2112.5090210
01 Jan 2026 23:07:43.386    01 Jan 2026 23:07:52.440      9.0539251920    Earth           Penumbra    15            2112.5090210

Number of individual events : 43
Number of total events      : 15
Maximum duration (s)        :   2112.5090210
Maximum duration at the 15th eclipse.


