Spacecraft: ASC_074_39

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:10:58.056    03 Jul 2026 00:11:11.390      13.334159972    Earth           Penumbra    1             1783.7817823
03 Jul 2026 00:11:11.390    03 Jul 2026 00:40:28.408      1757.0184106    Earth           Umbra       1             1783.7817823
03 Jul 2026 00:40:28.408    03 Jul 2026 00:40:41.838      13.429211697    Earth           Penumbra    1             1783.7817823
03 Jul 2026 01:46:29.591    03 Jul 2026 01:46:43.029      13.437958003    Earth           Penumbra    2             1777.2533231
03 Jul 2026 01:46:43.029    03 Jul 2026 02:15:53.309      1750.2799687    Earth           Umbra       2             1777.2533231
03 Jul 2026 02:15:53.309    03 Jul 2026 02:16:06.845      13.535396371    Earth           Penumbra    2             1777.2533231
03 Jul 2026 03:22:01.340    03 Jul 2026 03:22:14.885      13.544457313    Earth           Penumbra    3             1770.5856918
03 Jul 2026 03:22:14.885    03 Jul 2026 03:51:18.281      1743.3968953    Earth           Umbra       3             1770.5856918
03 Jul 2026 03:51:18.281    03 Jul 2026 03:51:31.926      13.644339214    Earth           Penumbra    3             1770.5856918
03 Jul 2026 04:57:33.172    03 Jul 2026 04:57:46.825      13.653424359    Earth           Penumbra    4             1763.8061297
03 Jul 2026 04:57:46.825    03 Jul 2026 05:26:43.222      1736.3967682    Earth           Umbra       4             1763.8061297
03 Jul 2026 05:26:43.222    03 Jul 2026 05:26:56.978      13.755937130    Earth           Penumbra    4             1763.8061297
03 Jul 2026 06:33:04.965    03 Jul 2026 06:33:18.729      13.764317567    Earth           Penumbra    5             1756.9424106
03 Jul 2026 06:33:18.729    03 Jul 2026 07:02:08.038      1729.3083502    Earth           Umbra       5             1756.9424106
03 Jul 2026 07:02:08.038    03 Jul 2026 07:02:21.907      13.869742840    Earth           Penumbra    5             1756.9424106
03 Jul 2026 08:08:36.753    03 Jul 2026 08:08:50.630      13.876813184    Earth           Penumbra    6             1749.9929964
03 Jul 2026 08:08:50.630    03 Jul 2026 08:37:32.761      1722.1308927    Earth           Umbra       6             1749.9929964
03 Jul 2026 08:37:32.761    03 Jul 2026 08:37:46.746      13.985290518    Earth           Penumbra    6             1749.9929964
03 Jul 2026 09:44:08.654    03 Jul 2026 09:44:22.645      13.991167070    Earth           Penumbra    7             1742.9424306
03 Jul 2026 09:44:22.645    03 Jul 2026 10:12:57.494      1714.8486959    Earth           Umbra       7             1742.9424306
03 Jul 2026 10:12:57.494    03 Jul 2026 10:13:11.596      14.102567593    Earth           Penumbra    7             1742.9424306
03 Jul 2026 11:19:40.714    03 Jul 2026 11:19:54.822      14.107890939    Earth           Penumbra    8             1735.7789290
03 Jul 2026 11:19:54.822    03 Jul 2026 11:48:22.271      1707.4488957    Earth           Umbra       8             1735.7789290
03 Jul 2026 11:48:22.271    03 Jul 2026 11:48:36.493      14.222142356    Earth           Penumbra    8             1735.7789290
03 Jul 2026 12:55:12.898    03 Jul 2026 12:55:27.125      14.227400953    Earth           Penumbra    9             1728.4808759
03 Jul 2026 12:55:27.125    03 Jul 2026 13:23:47.034      1699.9087529    Earth           Umbra       9             1728.4808759
03 Jul 2026 13:23:47.034    03 Jul 2026 13:24:01.378      14.344722033    Earth           Penumbra    9             1728.4808759
03 Jul 2026 14:30:45.179    03 Jul 2026 14:30:59.529      14.349996031    Earth           Penumbra    10            1721.0206782
03 Jul 2026 14:30:59.529    03 Jul 2026 14:59:11.729      1692.2000952    Earth           Umbra       10            1721.0206782
03 Jul 2026 14:59:11.729    03 Jul 2026 14:59:26.199      14.470586996    Earth           Penumbra    10            1721.0206782
03 Jul 2026 16:06:17.572    03 Jul 2026 16:06:32.048      14.475870109    Earth           Penumbra    11            1713.3996615
03 Jul 2026 16:06:32.048    03 Jul 2026 16:34:36.372      1684.3241264    Earth           Umbra       11            1713.3996615
03 Jul 2026 16:34:36.372    03 Jul 2026 16:34:50.972      14.599664952    Earth           Penumbra    11            1713.3996615
03 Jul 2026 17:41:50.083    03 Jul 2026 17:42:04.688      14.605011558    Earth           Penumbra    12            1705.6475617
03 Jul 2026 17:42:04.688    03 Jul 2026 18:10:00.999      1676.3104934    Earth           Umbra       12            1705.6475617
03 Jul 2026 18:10:00.999    03 Jul 2026 18:10:15.731      14.732056798    Earth           Penumbra    12            1705.6475617
03 Jul 2026 19:17:22.684    03 Jul 2026 19:17:37.421      14.737445838    Earth           Penumbra    13            1697.7779709
03 Jul 2026 19:17:37.421    03 Jul 2026 19:45:25.594      1668.1723586    Earth           Umbra       13            1697.7779709
03 Jul 2026 19:45:25.594    03 Jul 2026 19:45:40.462      14.868166437    Earth           Penumbra    13            1697.7779709
03 Jul 2026 20:52:55.339    03 Jul 2026 20:53:10.213      14.873513044    Earth           Penumbra    14            1689.7742022
03 Jul 2026 20:53:10.213    03 Jul 2026 21:20:50.105      1659.8924315    Earth           Umbra       14            1689.7742022
03 Jul 2026 21:20:50.105    03 Jul 2026 21:21:05.113      15.008257586    Earth           Penumbra    14            1689.7742022
03 Jul 2026 22:28:28.058    03 Jul 2026 22:28:43.071      15.013624309    Earth           Penumbra    15            1681.6165581
03 Jul 2026 22:28:43.071    03 Jul 2026 22:56:14.522      1651.4506950    Earth           Umbra       15            1681.6165581
03 Jul 2026 22:56:14.522    03 Jul 2026 22:56:29.674      15.152238775    Earth           Penumbra    15            1681.6165581

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   1783.7817823
Maximum duration at the 1st eclipse.


