Spacecraft: ASC_074_03

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:33:45.622    03 Jul 2026 00:33:55.168      9.5462486381    Earth           Penumbra    1             2060.5771066
03 Jul 2026 00:33:55.168    03 Jul 2026 01:07:56.697      2041.5294831    Earth           Umbra       1             2060.5771066
03 Jul 2026 01:07:56.697    03 Jul 2026 01:08:06.199      9.5013748622    Earth           Penumbra    1             2060.5771066
03 Jul 2026 02:09:15.179    03 Jul 2026 02:09:24.720      9.5405455912    Earth           Penumbra    2             2060.9733172
03 Jul 2026 02:09:24.720    03 Jul 2026 02:43:26.659      2041.9386642    Earth           Umbra       2             2060.9733172
03 Jul 2026 02:43:26.659    03 Jul 2026 02:43:36.153      9.4941074378    Earth           Penumbra    2             2060.9733172
03 Jul 2026 03:44:44.701    03 Jul 2026 03:44:54.236      9.5347381895    Earth           Penumbra    3             2061.3822936
03 Jul 2026 03:44:54.236    03 Jul 2026 04:18:56.597      2042.3606859    Earth           Umbra       3             2061.3822936
03 Jul 2026 04:18:56.597    03 Jul 2026 04:19:06.084      9.4868695596    Earth           Penumbra    3             2061.3822936
03 Jul 2026 05:20:14.127    03 Jul 2026 05:20:23.656      9.5287161064    Earth           Penumbra    4             2061.8045652
03 Jul 2026 05:20:23.656    03 Jul 2026 05:54:26.452      2042.7961461    Earth           Umbra       4             2061.8045652
03 Jul 2026 05:54:26.452    03 Jul 2026 05:54:35.931      9.4797030324    Earth           Penumbra    4             2061.8045652
03 Jul 2026 06:55:43.457    03 Jul 2026 06:55:52.980      9.5224089338    Earth           Penumbra    5             2062.2411529
03 Jul 2026 06:55:52.980    03 Jul 2026 07:29:56.226      2043.2463379    Earth           Umbra       5             2062.2411529
03 Jul 2026 07:29:56.226    03 Jul 2026 07:30:05.699      9.4724060618    Earth           Penumbra    5             2062.2411529
03 Jul 2026 08:31:12.763    03 Jul 2026 08:31:22.279      9.5160291530    Earth           Penumbra    6             2062.7026936
03 Jul 2026 08:31:22.279    03 Jul 2026 09:05:26.001      2043.7216867    Earth           Umbra       6             2062.7026936
03 Jul 2026 09:05:26.001    03 Jul 2026 09:05:35.466      9.4649777049    Earth           Penumbra    6             2062.7026936
03 Jul 2026 10:06:42.117    03 Jul 2026 10:06:51.627      9.5098106191    Earth           Penumbra    7             2063.1951855
03 Jul 2026 10:06:51.627    03 Jul 2026 10:40:55.855      2044.2277328    Earth           Umbra       7             2063.1951855
03 Jul 2026 10:40:55.855    03 Jul 2026 10:41:05.312      9.4576420728    Earth           Penumbra    7             2063.1951855
03 Jul 2026 11:42:11.520    03 Jul 2026 11:42:21.024      9.5036040293    Earth           Penumbra    8             2063.7020158
03 Jul 2026 11:42:21.024    03 Jul 2026 12:16:25.772      2044.7480145    Earth           Umbra       8             2063.7020158
03 Jul 2026 12:16:25.772    03 Jul 2026 12:16:35.222      9.4503972796    Earth           Penumbra    8             2063.7020158
03 Jul 2026 13:17:40.905    03 Jul 2026 13:17:50.402      9.4970240258    Earth           Penumbra    9             2064.1992584
03 Jul 2026 13:17:50.402    03 Jul 2026 13:51:55.661      2045.2593405    Earth           Umbra       9             2064.1992584
03 Jul 2026 13:51:55.661    03 Jul 2026 13:52:05.104      9.4428937999    Earth           Penumbra    9             2064.1992584
03 Jul 2026 14:53:19.716    03 Jul 2026 15:27:25.478      2045.7614715    Earth           Umbra       10            2055.1963347
03 Jul 2026 15:27:25.478    03 Jul 2026 15:27:34.913      9.4348632032    Earth           Penumbra    10            2055.1963347
03 Jul 2026 16:28:39.513    03 Jul 2026 16:28:48.996      9.4828132424    Earth           Penumbra    11            2065.1849538
03 Jul 2026 16:28:48.996    03 Jul 2026 17:02:55.271      2046.2756629    Earth           Umbra       11            2065.1849538
03 Jul 2026 17:02:55.271    03 Jul 2026 17:03:04.698      9.4264777377    Earth           Penumbra    11            2065.1849538
03 Jul 2026 18:04:08.806    03 Jul 2026 18:04:18.282      9.4757966464    Earth           Penumbra    12            2065.7109474
03 Jul 2026 18:04:18.282    03 Jul 2026 18:38:25.099      2046.8170726    Earth           Umbra       12            2065.7109474
03 Jul 2026 18:38:25.099    03 Jul 2026 18:38:34.517      9.4180781278    Earth           Penumbra    12            2065.7109474
03 Jul 2026 19:39:38.100    03 Jul 2026 19:39:47.569      9.4688715180    Earth           Penumbra    13            2066.2604808
03 Jul 2026 19:39:47.569    03 Jul 2026 20:13:54.951      2047.3818371    Earth           Umbra       13            2066.2604808
03 Jul 2026 20:13:54.951    03 Jul 2026 20:14:04.361      9.4097721856    Earth           Penumbra    13            2066.2604808
03 Jul 2026 21:15:07.373    03 Jul 2026 21:15:16.834      9.4617027906    Earth           Penumbra    14            2066.8198072
03 Jul 2026 21:15:16.834    03 Jul 2026 21:49:24.791      2047.9567447    Earth           Umbra       14            2066.8198072
03 Jul 2026 21:49:24.791    03 Jul 2026 21:49:34.192      9.4013596885    Earth           Penumbra    14            2066.8198072
03 Jul 2026 22:50:36.640    03 Jul 2026 22:50:46.094      9.4540525228    Earth           Penumbra    15            2067.3773275
03 Jul 2026 22:50:46.094    03 Jul 2026 23:24:54.624      2048.5307188    Earth           Umbra       15            2067.3773275
03 Jul 2026 23:24:54.624    03 Jul 2026 23:25:04.017      9.3925561756    Earth           Penumbra    15            2067.3773275

Number of individual events : 44
Number of total events      : 15
Maximum duration (s)        :   2067.3773275
Maximum duration at the 15th eclipse.


