Spacecraft: ASC_074_42

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:57:53.232    03 Jul 2026 00:58:01.592      8.3600437967    Earth           Penumbra    1             2140.3834402
03 Jul 2026 00:58:01.592    03 Jul 2026 01:33:25.312      2123.7200662    Earth           Umbra       1             2140.3834402
03 Jul 2026 01:33:25.312    03 Jul 2026 01:33:33.615      8.3033301635    Earth           Penumbra    1             2140.3834402
03 Jul 2026 02:33:13.771    03 Jul 2026 02:33:22.132      8.3611715818    Earth           Penumbra    2             2140.2309883
03 Jul 2026 02:33:22.132    03 Jul 2026 03:08:45.697      2123.5648204    Earth           Umbra       2             2140.2309883
03 Jul 2026 03:08:45.697    03 Jul 2026 03:08:54.002      8.3049963810    Earth           Penumbra    2             2140.2309883
03 Jul 2026 04:08:34.285    03 Jul 2026 04:08:42.648      8.3626363194    Earth           Penumbra    3             2140.0687715
03 Jul 2026 04:08:42.648    03 Jul 2026 04:44:06.047      2123.3990866    Earth           Umbra       3             2140.0687715
03 Jul 2026 04:44:06.047    03 Jul 2026 04:44:14.354      8.3070485853    Earth           Penumbra    3             2140.0687715
03 Jul 2026 05:43:54.865    03 Jul 2026 05:44:03.230      8.3645568229    Earth           Penumbra    4             2139.8942467
03 Jul 2026 05:44:03.230    03 Jul 2026 06:19:26.450      2123.2202113    Earth           Umbra       4             2139.8942467
03 Jul 2026 06:19:26.450    03 Jul 2026 06:19:34.759      8.3094786038    Earth           Penumbra    4             2139.8942467
03 Jul 2026 07:19:15.532    03 Jul 2026 07:19:23.899      8.3668890875    Earth           Penumbra    5             2139.7114236
03 Jul 2026 07:19:23.899    03 Jul 2026 07:54:46.931      2123.0323295    Earth           Umbra       5             2139.7114236
03 Jul 2026 07:54:46.931    03 Jul 2026 07:54:55.243      8.3122050273    Earth           Penumbra    5             2139.7114236
03 Jul 2026 08:54:36.205    03 Jul 2026 08:54:44.574      8.3693367080    Earth           Penumbra    6             2139.5160160
03 Jul 2026 08:54:44.574    03 Jul 2026 09:30:07.406      2122.8315878    Earth           Umbra       6             2139.5160160
03 Jul 2026 09:30:07.406    03 Jul 2026 09:30:15.721      8.3150914405    Earth           Penumbra    6             2139.5160160
03 Jul 2026 10:29:56.811    03 Jul 2026 10:30:05.183      8.3716570283    Earth           Penumbra    7             2139.2936022
03 Jul 2026 10:30:05.183    03 Jul 2026 11:05:27.787      2122.6039522    Earth           Umbra       7             2139.2936022
03 Jul 2026 11:05:27.787    03 Jul 2026 11:05:36.105      8.3179929410    Earth           Penumbra    7             2139.2936022
03 Jul 2026 12:05:17.373    03 Jul 2026 12:05:25.747      8.3739368012    Earth           Penumbra    8             2139.0376805
03 Jul 2026 12:05:25.747    03 Jul 2026 12:40:48.090      2122.3428756    Earth           Umbra       8             2139.0376805
03 Jul 2026 12:40:48.090    03 Jul 2026 12:40:56.411      8.3208680386    Earth           Penumbra    8             2139.0376805
03 Jul 2026 13:40:37.963    03 Jul 2026 13:40:46.339      8.3764526295    Earth           Penumbra    9             2138.7579458
03 Jul 2026 13:40:46.339    03 Jul 2026 14:16:08.397      2122.0576724    Earth           Umbra       9             2138.7579458
03 Jul 2026 14:16:08.397    03 Jul 2026 14:16:16.721      8.3238207735    Earth           Penumbra    9             2138.7579458
03 Jul 2026 15:15:58.596    03 Jul 2026 15:16:06.975      8.3793513011    Earth           Penumbra    10            2138.4654436
03 Jul 2026 15:16:06.975    03 Jul 2026 15:51:28.735      2121.7591350    Earth           Umbra       10            2138.4654436
03 Jul 2026 15:51:28.735    03 Jul 2026 15:51:37.061      8.3269573865    Earth           Penumbra    10            2138.4654436
03 Jul 2026 16:51:19.234    03 Jul 2026 16:51:27.617      8.3825517213    Earth           Penumbra    11            2138.1589209
03 Jul 2026 16:51:27.617    03 Jul 2026 17:26:49.063      2121.4460800    Earth           Umbra       11            2138.1589209
03 Jul 2026 17:26:49.063    03 Jul 2026 17:26:57.393      8.3302891930    Earth           Penumbra    11            2138.1589209
03 Jul 2026 18:26:39.860    03 Jul 2026 18:26:48.246      8.3858627826    Earth           Penumbra    12            2137.8299012
03 Jul 2026 18:26:48.246    03 Jul 2026 19:02:09.356      2121.1102430    Earth           Umbra       12            2137.8299012
03 Jul 2026 19:02:09.356    03 Jul 2026 19:02:17.690      8.3337954478    Earth           Penumbra    12            2137.8299012
03 Jul 2026 20:02:08.891    03 Jul 2026 20:37:29.639      2120.7475740    Earth           Umbra       13            2129.0850756
03 Jul 2026 20:37:29.639    03 Jul 2026 20:37:37.976      8.3375016111    Earth           Penumbra    13            2129.0850756
03 Jul 2026 21:37:29.567    03 Jul 2026 22:12:49.930      2120.3626900    Earth           Umbra       14            2128.7041599
03 Jul 2026 22:12:49.930    03 Jul 2026 22:12:58.272      8.3414699184    Earth           Penumbra    14            2128.7041599
03 Jul 2026 23:12:41.844    03 Jul 2026 23:12:50.240      8.3962064702    Earth           Penumbra    15            2128.3627164
03 Jul 2026 23:12:50.240    03 Jul 2026 23:48:10.207      2119.9665099    Earth           Umbra       15            2128.3627164

Number of individual events : 42
Number of total events      : 15
Maximum duration (s)        :   2140.3834402
Maximum duration at the 1st eclipse.


