Spacecraft: ASC_074_40

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 08:25:06.082    03 Jul 2026 08:25:19.984      13.902004156    Earth           Penumbra    6             1755.2830738
03 Jul 2026 09:31:29.508    03 Jul 2026 09:31:43.433      13.925255451    Earth           Penumbra    7             1748.3163981
03 Jul 2026 09:31:43.433    03 Jul 2026 10:00:23.806      1720.3733494    Earth           Umbra       7             1748.3163981
03 Jul 2026 10:00:23.806    03 Jul 2026 10:00:37.824      14.017793234    Earth           Penumbra    7             1748.3163981
03 Jul 2026 11:06:54.474    03 Jul 2026 11:07:08.515      14.040450775    Earth           Penumbra    8             1741.2404350
03 Jul 2026 11:07:08.515    03 Jul 2026 11:35:41.579      1713.0642542    Earth           Umbra       8             1741.2404350
03 Jul 2026 11:35:41.579    03 Jul 2026 11:35:55.715      14.135730069    Earth           Penumbra    8             1741.2404350
03 Jul 2026 12:42:19.569    03 Jul 2026 12:42:33.728      14.158332290    Earth           Penumbra    9             1734.0356395
03 Jul 2026 12:42:33.728    03 Jul 2026 13:10:59.348      1705.6207662    Earth           Umbra       9             1734.0356395
03 Jul 2026 13:10:59.348    03 Jul 2026 13:11:13.605      14.256541058    Earth           Penumbra    9             1734.0356395
03 Jul 2026 14:17:44.762    03 Jul 2026 14:17:59.041      14.279213687    Earth           Penumbra    10            1726.6730405
03 Jul 2026 14:17:59.041    03 Jul 2026 14:46:17.054      1698.0132473    Earth           Umbra       10            1726.6730405
03 Jul 2026 14:46:17.054    03 Jul 2026 14:46:31.435      14.380579500    Earth           Penumbra    10            1726.6730405
03 Jul 2026 15:53:10.064    03 Jul 2026 15:53:24.467      14.403302106    Earth           Penumbra    11            1719.1486100
03 Jul 2026 15:53:24.467    03 Jul 2026 16:21:34.704      1690.2375238    Earth           Umbra       11            1719.1486100
03 Jul 2026 16:21:34.704    03 Jul 2026 16:21:49.212      14.507784101    Earth           Penumbra    11            1719.1486100
03 Jul 2026 17:28:35.483    03 Jul 2026 17:28:50.014      14.530602889    Earth           Penumbra    12            1711.4908658
03 Jul 2026 17:28:50.014    03 Jul 2026 17:56:52.336      1682.3220596    Earth           Umbra       12            1711.4908658
03 Jul 2026 17:56:52.336    03 Jul 2026 17:57:06.974      14.638203266    Earth           Penumbra    12            1711.4908658
03 Jul 2026 19:04:00.997    03 Jul 2026 19:04:15.659      14.661114779    Earth           Penumbra    13            1703.7181289
03 Jul 2026 19:04:15.659    03 Jul 2026 19:32:09.943      1674.2847962    Earth           Umbra       13            1703.7181289
03 Jul 2026 19:32:09.943    03 Jul 2026 19:32:24.716      14.772217954    Earth           Penumbra    13            1703.7181289
03 Jul 2026 20:39:26.569    03 Jul 2026 20:39:41.364      14.795137011    Earth           Penumbra    14            1695.8165986
03 Jul 2026 20:39:41.364    03 Jul 2026 21:07:27.476      1666.1113204    Earth           Umbra       14            1695.8165986
03 Jul 2026 21:07:27.476    03 Jul 2026 21:07:42.386      14.910141227    Earth           Penumbra    14            1695.8165986
03 Jul 2026 22:14:52.197    03 Jul 2026 22:15:07.130      14.933088573    Earth           Penumbra    15            1687.7654497
03 Jul 2026 22:15:07.130    03 Jul 2026 22:42:44.911      1657.7804475    Earth           Umbra       15            1687.7654497
03 Jul 2026 22:42:44.911    03 Jul 2026 22:42:59.963      15.051913681    Earth           Penumbra    15            1687.7654497
03 Jul 2026 23:50:17.959    03 Jul 2026 23:50:33.034      15.075160889    Earth           Penumbra    16            582.04113990
03 Jul 2026 23:50:33.034    04 Jul 2026 00:00:00.000      566.96597901    Earth           Umbra       16            582.04113990

Number of individual events : 46
Number of total events      : 16
Maximum duration (s)        :   1782.2230922
Maximum duration at the 2nd eclipse.


