Spacecraft: ASC_074_19

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:08:52.042    03 Jul 2026 00:09:01.742      9.7002525930    Earth           Penumbra    1             2034.8128450
03 Jul 2026 00:09:01.742    03 Jul 2026 00:42:37.141      2015.3988665    Earth           Umbra       1             2034.8128450
03 Jul 2026 00:42:37.141    03 Jul 2026 00:42:46.855      9.7137259785    Earth           Penumbra    1             2034.8128450
03 Jul 2026 01:44:17.743    03 Jul 2026 01:44:27.410      9.6670995466    Earth           Penumbra    2             2037.2605243
03 Jul 2026 01:44:27.410    03 Jul 2026 02:18:05.322      2017.9120456    Earth           Umbra       2             2037.2605243
03 Jul 2026 02:18:05.322    03 Jul 2026 02:18:15.003      9.6813791664    Earth           Penumbra    2             2037.2605243
03 Jul 2026 03:19:43.421    03 Jul 2026 03:19:53.056      9.6346722683    Earth           Penumbra    3             2039.6873317
03 Jul 2026 03:19:53.056    03 Jul 2026 03:53:33.459      2020.4028375    Earth           Umbra       3             2039.6873317
03 Jul 2026 03:53:33.459    03 Jul 2026 03:53:43.109      9.6498219296    Earth           Penumbra    3             2039.6873317
03 Jul 2026 04:55:09.094    03 Jul 2026 04:55:18.697      9.6027661348    Earth           Penumbra    4             2042.0871103
03 Jul 2026 04:55:18.697    03 Jul 2026 05:29:01.562      2022.8654772    Earth           Umbra       4             2042.0871103
03 Jul 2026 05:29:01.562    03 Jul 2026 05:29:11.181      9.6188669326    Earth           Penumbra    4             2042.0871103
03 Jul 2026 06:30:34.808    03 Jul 2026 06:30:44.380      9.5714242081    Earth           Penumbra    5             2044.4461956
03 Jul 2026 06:30:44.380    03 Jul 2026 07:04:29.666      2025.2863807    Earth           Umbra       5             2044.4461956
03 Jul 2026 07:04:29.666    03 Jul 2026 07:04:39.254      9.5883906470    Earth           Penumbra    5             2044.4461956
03 Jul 2026 08:06:00.601    03 Jul 2026 08:06:10.142      9.5407524146    Earth           Penumbra    6             2046.7650801
03 Jul 2026 08:06:10.142    03 Jul 2026 08:39:57.808      2027.6659469    Earth           Umbra       6             2046.7650801
03 Jul 2026 08:39:57.808    03 Jul 2026 08:40:07.366      9.5583808143    Earth           Penumbra    6             2046.7650801
03 Jul 2026 09:41:26.458    03 Jul 2026 09:41:35.969      9.5106592868    Earth           Penumbra    7             2049.0497319
03 Jul 2026 09:41:35.969    03 Jul 2026 10:15:25.979      2030.0102260    Earth           Umbra       7             2049.0497319
03 Jul 2026 10:15:25.979    03 Jul 2026 10:15:35.508      9.5288465498    Earth           Penumbra    7             2049.0497319
03 Jul 2026 11:16:52.330    03 Jul 2026 11:17:01.811      9.4809200848    Earth           Penumbra    8             2051.2965906
03 Jul 2026 11:17:01.811    03 Jul 2026 11:50:54.127      2032.3159858    Earth           Umbra       8             2051.2965906
03 Jul 2026 11:50:54.127    03 Jul 2026 11:51:03.627      9.4996847562    Earth           Penumbra    8             2051.2965906
03 Jul 2026 12:52:18.173    03 Jul 2026 12:52:27.624      9.4514219672    Earth           Penumbra    9             2053.4968616
03 Jul 2026 12:52:27.624    03 Jul 2026 13:26:22.199      2034.5746708    Earth           Umbra       9             2053.4968616
03 Jul 2026 13:26:22.199    03 Jul 2026 13:26:31.669      9.4707687618    Earth           Penumbra    9             2053.4968616
03 Jul 2026 14:27:43.973    03 Jul 2026 14:27:53.395      9.4222466578    Earth           Penumbra    10            2046.2046055
03 Jul 2026 14:27:53.395    03 Jul 2026 15:01:50.177      2036.7823588    Earth           Umbra       10            2046.2046055
03 Jul 2026 16:03:09.754    03 Jul 2026 16:03:19.147      9.3935186276    Earth           Penumbra    11            2057.7509539
03 Jul 2026 16:03:19.147    03 Jul 2026 16:37:18.091      2038.9432632    Earth           Umbra       11            2057.7509539
03 Jul 2026 16:37:18.091    03 Jul 2026 16:37:27.505      9.4141720561    Earth           Penumbra    11            2057.7509539
03 Jul 2026 17:38:35.568    03 Jul 2026 17:38:44.933      9.3652476207    Earth           Penumbra    12            2059.8219241
03 Jul 2026 17:38:44.933    03 Jul 2026 18:12:46.003      2041.0699110    Earth           Umbra       12            2059.8219241
03 Jul 2026 18:12:46.003    03 Jul 2026 18:12:55.390      9.3867654330    Earth           Penumbra    12            2059.8219241
03 Jul 2026 19:14:01.450    03 Jul 2026 19:14:10.788      9.3373663723    Earth           Penumbra    13            2061.8714591
03 Jul 2026 19:14:10.788    03 Jul 2026 19:48:13.962      2043.1743397    Earth           Umbra       13            2061.8714591
03 Jul 2026 19:48:13.962    03 Jul 2026 19:48:23.322      9.3597529689    Earth           Penumbra    13            2061.8714591
03 Jul 2026 20:49:27.384    03 Jul 2026 20:49:36.693      9.3098943704    Earth           Penumbra    14            2063.8953190
03 Jul 2026 20:49:36.693    03 Jul 2026 21:23:41.946      2045.2523698    Earth           Umbra       14            2063.8953190
03 Jul 2026 21:23:41.946    03 Jul 2026 21:23:51.279      9.3330548261    Earth           Penumbra    14            2063.8953190
03 Jul 2026 22:24:53.324    03 Jul 2026 22:25:02.607      9.2830233509    Earth           Penumbra    15            2065.8774016
03 Jul 2026 22:25:02.607    03 Jul 2026 22:59:09.895      2047.2874822    Earth           Umbra       15            2065.8774016
03 Jul 2026 22:59:09.895    03 Jul 2026 22:59:19.202      9.3068960588    Earth           Penumbra    15            2065.8774016

Number of individual events : 44
Number of total events      : 15
Maximum duration (s)        :   2065.8774016
Maximum duration at the 15th eclipse.


