Spacecraft: ASC_074_22

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:00:00.000    03 Jul 2026 00:06:51.564      411.56446607    Earth           Umbra       1             421.26935647
03 Jul 2026 00:06:51.564    03 Jul 2026 00:07:01.269      9.7048904048    Earth           Penumbra    1             421.26935647
03 Jul 2026 01:08:24.409    03 Jul 2026 01:08:34.071      9.6613232628    Earth           Penumbra    2             2037.9759986
03 Jul 2026 01:08:34.071    03 Jul 2026 01:42:12.713      2018.6423235    Earth           Umbra       2             2037.9759986
03 Jul 2026 01:42:12.713    03 Jul 2026 01:42:22.385      9.6723518567    Earth           Penumbra    2             2037.9759986
03 Jul 2026 02:43:43.061    03 Jul 2026 02:43:52.690      9.6287972876    Earth           Penumbra    3             2040.3925623
03 Jul 2026 02:43:52.690    03 Jul 2026 03:17:33.813      2021.1230933    Earth           Umbra       3             2040.3925623
03 Jul 2026 03:17:33.813    03 Jul 2026 03:17:43.454      9.6406717203    Earth           Penumbra    3             2040.3925623
03 Jul 2026 04:19:01.697    03 Jul 2026 04:19:11.294      9.5968418056    Earth           Penumbra    4             2042.7872332
03 Jul 2026 04:19:11.294    03 Jul 2026 04:52:54.874      2023.5807359    Earth           Umbra       4             2042.7872332
03 Jul 2026 04:52:54.874    03 Jul 2026 04:53:04.484      9.6096554305    Earth           Penumbra    4             2042.7872332
03 Jul 2026 05:54:29.919    03 Jul 2026 06:28:15.920      2026.0010369    Earth           Umbra       5             2035.5801887
03 Jul 2026 06:28:15.920    03 Jul 2026 06:28:25.499      9.5791517990    Earth           Penumbra    5             2035.5801887
03 Jul 2026 07:29:39.080    03 Jul 2026 07:29:48.615      9.5346140326    Earth           Penumbra    6             2047.4620862
03 Jul 2026 07:29:48.615    03 Jul 2026 08:03:36.993      2028.3783650    Earth           Umbra       6             2047.4620862
03 Jul 2026 08:03:36.993    03 Jul 2026 08:03:46.542      9.5491070766    Earth           Penumbra    6             2047.4620862
03 Jul 2026 09:04:57.883    03 Jul 2026 09:05:07.387      9.5044602407    Earth           Penumbra    7             2049.7429570
03 Jul 2026 09:05:07.387    03 Jul 2026 09:38:58.106      2030.7189572    Earth           Umbra       7             2049.7429570
03 Jul 2026 09:38:58.106    03 Jul 2026 09:39:07.626      9.5195394941    Earth           Penumbra    7             2049.7429570
03 Jul 2026 10:40:16.720    03 Jul 2026 10:40:26.195      9.4747420982    Earth           Penumbra    8             2051.9889167
03 Jul 2026 10:40:26.195    03 Jul 2026 11:14:19.219      2033.0237812    Earth           Umbra       8             2051.9889167
03 Jul 2026 11:14:19.219    03 Jul 2026 11:14:28.709      9.4903934165    Earth           Penumbra    8             2051.9889167
03 Jul 2026 12:15:35.542    03 Jul 2026 12:15:44.987      9.4452804420    Earth           Penumbra    9             2044.7302899
03 Jul 2026 12:15:44.987    03 Jul 2026 12:49:40.272      2035.2850095    Earth           Umbra       9             2044.7302899
03 Jul 2026 13:50:54.322    03 Jul 2026 13:51:03.738      9.4160919311    Earth           Penumbra    10            2056.3451815
03 Jul 2026 13:51:03.738    03 Jul 2026 14:25:01.235      2037.4961685    Earth           Umbra       10            2056.3451815
03 Jul 2026 14:25:01.235    03 Jul 2026 14:25:10.668      9.4329210115    Earth           Penumbra    10            2056.3451815
03 Jul 2026 15:26:13.070    03 Jul 2026 15:26:22.458      9.3873092090    Earth           Penumbra    11            2058.4501272
03 Jul 2026 15:26:22.458    03 Jul 2026 16:00:22.116      2039.6580184    Earth           Umbra       11            2058.4501272
03 Jul 2026 16:00:22.116    03 Jul 2026 16:00:31.520      9.4047996216    Earth           Penumbra    11            2058.4501272
03 Jul 2026 17:01:31.830    03 Jul 2026 17:01:41.189      9.3589926255    Earth           Penumbra    12            2060.5163574
03 Jul 2026 17:01:41.189    03 Jul 2026 17:35:42.969      2041.7800570    Earth           Umbra       12            2060.5163574
03 Jul 2026 17:35:42.969    03 Jul 2026 17:35:52.346      9.3773078173    Earth           Penumbra    12            2060.5163574
03 Jul 2026 18:36:59.980    03 Jul 2026 19:11:03.856      2043.8764827    Earth           Umbra       13            2053.2267812
03 Jul 2026 19:11:03.856    03 Jul 2026 19:11:13.207      9.3502984964    Earth           Penumbra    13            2053.2267812
03 Jul 2026 20:12:09.532    03 Jul 2026 20:12:18.835      9.3035667669    Earth           Penumbra    14            2064.5780618
03 Jul 2026 20:12:18.835    03 Jul 2026 20:46:24.786      2045.9509004    Earth           Umbra       14            2064.5780618
03 Jul 2026 20:46:24.786    03 Jul 2026 20:46:34.110      9.3235946959    Earth           Penumbra    14            2064.5780618
03 Jul 2026 21:47:28.438    03 Jul 2026 21:47:37.715      9.2765524168    Earth           Penumbra    15            2066.5630777
03 Jul 2026 21:47:37.715    03 Jul 2026 22:21:45.704      2047.9892078    Earth           Umbra       15            2066.5630777
03 Jul 2026 22:21:45.704    03 Jul 2026 22:21:55.001      9.2973174294    Earth           Penumbra    15            2066.5630777
03 Jul 2026 23:22:47.334    03 Jul 2026 23:22:56.584      9.2502773507    Earth           Penumbra    16            2068.5022613
03 Jul 2026 23:22:56.584    03 Jul 2026 23:57:06.564      2049.9802353    Earth           Umbra       16            2068.5022613
03 Jul 2026 23:57:06.564    03 Jul 2026 23:57:15.836      9.2717486434    Earth           Penumbra    16            2068.5022613

Number of individual events : 44
Number of total events      : 16
Maximum duration (s)        :   2068.5022613
Maximum duration at the 16th eclipse.


