Spacecraft: ASC_074_47

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:00:00.000    03 Jul 2026 00:33:49.523      2029.5234384    Earth           Umbra       1             2037.8370384
03 Jul 2026 00:33:49.523    03 Jul 2026 00:33:57.837      8.3135999856    Earth           Penumbra    1             2037.8370384
03 Jul 2026 01:33:45.768    03 Jul 2026 01:33:54.136      8.3677547285    Earth           Penumbra    2             2139.4096041
03 Jul 2026 01:33:54.136    03 Jul 2026 02:09:16.863      2122.7268233    Earth           Umbra       2             2139.4096041
03 Jul 2026 02:09:16.863    03 Jul 2026 02:09:25.178      8.3150260616    Earth           Penumbra    2             2139.4096041
03 Jul 2026 03:09:13.188    03 Jul 2026 03:09:21.557      8.3689764957    Earth           Penumbra    3             2139.2554599
03 Jul 2026 03:09:21.557    03 Jul 2026 03:44:44.126      2122.5696685    Earth           Umbra       3             2139.2554599
03 Jul 2026 03:44:44.126    03 Jul 2026 03:44:52.443      8.3168148645    Earth           Penumbra    3             2139.2554599
03 Jul 2026 04:44:48.988    03 Jul 2026 05:20:11.388      2122.3997599    Earth           Umbra       4             2122.3997599
03 Jul 2026 06:20:08.134    03 Jul 2026 06:20:16.507      8.3726559416    Earth           Penumbra    5             2138.9123175
03 Jul 2026 06:20:16.507    03 Jul 2026 06:55:38.725      2122.2181369    Earth           Umbra       5             2138.9123175
03 Jul 2026 06:55:38.725    03 Jul 2026 06:55:47.046      8.3215246559    Earth           Penumbra    5             2138.9123175
03 Jul 2026 07:55:35.716    03 Jul 2026 07:55:44.091      8.3750507561    Earth           Penumbra    6             2138.7269301
03 Jul 2026 07:55:44.091    03 Jul 2026 08:31:06.118      2122.0275723    Earth           Umbra       6             2138.7269301
03 Jul 2026 08:31:06.118    03 Jul 2026 08:31:14.442      8.3243070287    Earth           Penumbra    6             2138.7269301
03 Jul 2026 09:31:03.268    03 Jul 2026 09:31:11.645      8.3774392842    Earth           Penumbra    7             2138.5237851
03 Jul 2026 09:31:11.645    03 Jul 2026 10:06:33.464      2121.8191571    Earth           Umbra       7             2138.5237851
03 Jul 2026 10:06:33.464    03 Jul 2026 10:06:41.791      8.3271887270    Earth           Penumbra    7             2138.5237851
03 Jul 2026 11:06:39.129    03 Jul 2026 11:42:00.708      2121.5794110    Earth           Umbra       8             2121.5794110
03 Jul 2026 12:41:58.215    03 Jul 2026 12:42:06.597      8.3820104599    Earth           Penumbra    9             2138.0232227
03 Jul 2026 12:42:06.597    03 Jul 2026 13:17:27.905      2121.3082950    Earth           Umbra       9             2138.0232227
03 Jul 2026 13:17:27.905    03 Jul 2026 13:17:36.238      8.3329172339    Earth           Penumbra    9             2138.0232227
03 Jul 2026 14:17:25.724    03 Jul 2026 14:17:34.108      8.3846466732    Earth           Penumbra    10            2137.7385689
03 Jul 2026 14:17:34.108    03 Jul 2026 14:52:55.126      2121.0180111    Earth           Umbra       10            2137.7385689
03 Jul 2026 14:52:55.126    03 Jul 2026 14:53:03.462      8.3359111450    Earth           Penumbra    10            2137.7385689
03 Jul 2026 15:52:53.263    03 Jul 2026 15:53:01.651      8.3876575576    Earth           Penumbra    11            2137.4421450
03 Jul 2026 15:53:01.651    03 Jul 2026 16:28:22.366      2120.7153843    Earth           Umbra       11            2137.4421450
03 Jul 2026 16:28:22.366    03 Jul 2026 16:28:30.706      8.3391030785    Earth           Penumbra    11            2137.4421450
03 Jul 2026 17:28:29.187    03 Jul 2026 18:03:49.582      2120.3951927    Earth           Umbra       12            2128.7376728
03 Jul 2026 18:03:49.582    03 Jul 2026 18:03:57.924      8.3424801473    Earth           Penumbra    12            2128.7376728
03 Jul 2026 19:03:48.324    03 Jul 2026 19:03:56.718      8.3941872697    Earth           Penumbra    13            2136.7899508
03 Jul 2026 19:03:56.718    03 Jul 2026 19:39:16.768      2120.0497306    Earth           Umbra       13            2136.7899508
03 Jul 2026 19:39:16.768    03 Jul 2026 19:39:25.114      8.3460329217    Earth           Penumbra    13            2136.7899508
03 Jul 2026 20:39:15.879    03 Jul 2026 20:39:24.276      8.3974826150    Earth           Penumbra    14            2136.4254480
03 Jul 2026 20:39:24.276    03 Jul 2026 21:14:43.954      2119.6781521    Earth           Umbra       14            2136.4254480
03 Jul 2026 21:14:43.954    03 Jul 2026 21:14:52.304      8.3498132648    Earth           Penumbra    14            2136.4254480
03 Jul 2026 22:14:43.457    03 Jul 2026 22:14:51.858      8.4009282058    Earth           Penumbra    15            2127.6890263
03 Jul 2026 22:14:51.858    03 Jul 2026 22:50:11.146      2119.2880981    Earth           Umbra       15            2127.6890263
03 Jul 2026 23:50:19.413    04 Jul 2026 00:00:00.000      580.58725992    Earth           Umbra       16            580.58725992

Number of individual events : 39
Number of total events      : 16
Maximum duration (s)        :   2139.4096041
Maximum duration at the 2nd eclipse.


