Spacecraft: ASC_074_33

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 17:15:22.059    03 Jul 2026 17:15:36.618      14.558969764    Earth           Penumbra    12            1714.5452868
03 Jul 2026 17:15:36.618    03 Jul 2026 17:43:41.933      1685.3151990    Earth           Umbra       12            1714.5452868
03 Jul 2026 17:43:41.933    03 Jul 2026 17:43:56.605      14.671118057    Earth           Penumbra    12            1714.5452868
03 Jul 2026 18:50:40.601    03 Jul 2026 18:50:55.291      14.690065663    Earth           Penumbra    13            1706.7613363
03 Jul 2026 18:50:55.291    03 Jul 2026 19:18:52.556      1677.2655944    Earth           Umbra       13            1706.7613363
03 Jul 2026 19:18:52.556    03 Jul 2026 19:19:07.362      14.805676206    Earth           Penumbra    13            1706.7613363
03 Jul 2026 20:25:59.205    03 Jul 2026 20:26:14.029      14.824648958    Earth           Penumbra    14            1698.8506233
03 Jul 2026 20:26:14.029    03 Jul 2026 20:54:03.111      1669.0818091    Earth           Umbra       14            1698.8506233
03 Jul 2026 20:54:03.111    03 Jul 2026 20:54:18.055      14.944165258    Earth           Penumbra    14            1698.8506233
03 Jul 2026 22:01:17.862    03 Jul 2026 22:01:32.825      14.963160641    Earth           Penumbra    15            1690.7915753
03 Jul 2026 22:01:32.825    03 Jul 2026 22:29:13.567      1660.7418454    Earth           Umbra       15            1690.7915753
03 Jul 2026 22:29:13.567    03 Jul 2026 22:29:28.653      15.086569183    Earth           Penumbra    15            1690.7915753
03 Jul 2026 23:36:36.638    03 Jul 2026 23:36:51.744      15.105821053    Earth           Penumbra    16            1403.3619965
03 Jul 2026 23:36:51.744    04 Jul 2026 00:00:00.000      1388.2561755    Earth           Umbra       16            1403.3619965

Number of individual events : 46
Number of total events      : 16
Maximum duration (s)        :   1785.3360751
Maximum duration at the 2nd eclipse.


