Spacecraft: ASC_074_01

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:57:22.973    03 Jul 2026 00:57:32.468      9.4949231017    Earth           Penumbra    1             2063.5475533
03 Jul 2026 00:57:32.468    03 Jul 2026 01:31:37.056      2044.5873623    Earth           Umbra       1             2063.5475533
03 Jul 2026 01:31:37.056    03 Jul 2026 01:31:46.521      9.4652678235    Earth           Penumbra    1             2063.5475533
03 Jul 2026 02:32:38.740    03 Jul 2026 02:32:48.230      9.4893174944    Earth           Penumbra    2             2063.9415636
03 Jul 2026 02:32:48.230    03 Jul 2026 03:06:53.224      2044.9941420    Earth           Umbra       2             2063.9415636
03 Jul 2026 03:06:53.224    03 Jul 2026 03:07:02.682      9.4581041252    Earth           Penumbra    2             2063.9415636
03 Jul 2026 04:07:54.454    03 Jul 2026 04:08:03.937      9.4835962169    Earth           Penumbra    3             2064.3492950
03 Jul 2026 04:08:03.937    03 Jul 2026 04:42:09.352      2045.4146807    Earth           Umbra       3             2064.3492950
03 Jul 2026 04:42:09.352    03 Jul 2026 04:42:18.803      9.4510180643    Earth           Penumbra    3             2064.3492950
03 Jul 2026 05:43:19.542    03 Jul 2026 06:17:25.390      2045.8484065    Earth           Umbra       4             2055.2923623
03 Jul 2026 06:17:25.390    03 Jul 2026 06:17:34.834      9.4439558918    Earth           Penumbra    4             2055.2923623
03 Jul 2026 07:18:25.591    03 Jul 2026 07:18:35.063      9.4713930041    Earth           Penumbra    5             2065.2064792
03 Jul 2026 07:18:35.063    03 Jul 2026 07:52:41.361      2046.2983506    Earth           Umbra       5             2065.2064792
03 Jul 2026 07:52:41.361    03 Jul 2026 07:52:50.798      9.4367356156    Earth           Penumbra    5             2065.2064792
03 Jul 2026 08:53:41.115    03 Jul 2026 08:53:50.580      9.4651694410    Earth           Penumbra    6             2065.6702915
03 Jul 2026 08:53:50.580    03 Jul 2026 09:27:57.356      2046.7756897    Earth           Umbra       6             2065.6702915
03 Jul 2026 09:27:57.356    03 Jul 2026 09:28:06.785      9.4294323586    Earth           Penumbra    6             2065.6702915
03 Jul 2026 10:28:56.695    03 Jul 2026 10:29:06.154      9.4591162400    Earth           Penumbra    7             2066.1630871
03 Jul 2026 10:29:06.154    03 Jul 2026 11:03:13.436      2047.2817097    Earth           Umbra       7             2066.1630871
03 Jul 2026 11:03:13.436    03 Jul 2026 11:03:22.858      9.4222611166    Earth           Penumbra    7             2066.1630871
03 Jul 2026 12:04:12.312    03 Jul 2026 12:04:21.765      9.4529850874    Earth           Penumbra    8             2066.6642011
03 Jul 2026 12:04:21.765    03 Jul 2026 12:38:29.561      2047.7960954    Earth           Umbra       8             2066.6642011
03 Jul 2026 12:38:29.561    03 Jul 2026 12:38:38.976      9.4151206780    Earth           Penumbra    8             2066.6642011
03 Jul 2026 13:39:27.894    03 Jul 2026 13:39:37.341      9.4464185997    Earth           Penumbra    9             2067.1529759
03 Jul 2026 13:39:37.341    03 Jul 2026 14:13:45.640      2048.2989272    Earth           Umbra       9             2067.1529759
03 Jul 2026 14:13:45.640    03 Jul 2026 14:13:55.047      9.4076300855    Earth           Penumbra    9             2067.1529759
03 Jul 2026 15:14:43.415    03 Jul 2026 15:14:52.854      9.4394434942    Earth           Penumbra    10            2067.6352351
03 Jul 2026 15:14:52.854    03 Jul 2026 15:49:01.650      2048.7961801    Earth           Umbra       10            2067.6352351
03 Jul 2026 15:49:01.650    03 Jul 2026 15:49:11.050      9.3996114330    Earth           Penumbra    10            2067.6352351
03 Jul 2026 16:49:58.912    03 Jul 2026 16:50:08.344      9.4324165257    Earth           Penumbra    11            2068.1336595
03 Jul 2026 16:50:08.344    03 Jul 2026 17:24:17.654      2049.3099271    Earth           Umbra       11            2068.1336595
03 Jul 2026 17:24:17.654    03 Jul 2026 17:24:27.046      9.3913158635    Earth           Penumbra    11            2068.1336595
03 Jul 2026 18:25:14.420    03 Jul 2026 18:25:23.846      9.4255718635    Earth           Penumbra    12            2068.6597854
03 Jul 2026 18:25:23.846    03 Jul 2026 18:59:33.697      2049.8511492    Earth           Umbra       12            2068.6597854
03 Jul 2026 18:59:33.697    03 Jul 2026 18:59:43.080      9.3830642989    Earth           Penumbra    12            2068.6597854
03 Jul 2026 20:00:29.923    03 Jul 2026 20:00:39.342      9.4187564333    Earth           Penumbra    13            2069.2064339
03 Jul 2026 20:00:39.342    03 Jul 2026 20:34:49.754      2050.4127931    Earth           Umbra       13            2069.2064339
03 Jul 2026 20:34:49.754    03 Jul 2026 20:34:59.129      9.3748843996    Earth           Penumbra    13            2069.2064339
03 Jul 2026 21:35:45.403    03 Jul 2026 21:35:54.815      9.4116247958    Earth           Penumbra    14            2069.7595547
03 Jul 2026 21:35:54.815    03 Jul 2026 22:10:05.796      2050.9814001    Earth           Umbra       14            2069.7595547
03 Jul 2026 22:10:05.796    03 Jul 2026 22:10:15.163      9.3665297376    Earth           Penumbra    14            2069.7595547
03 Jul 2026 23:11:00.887    03 Jul 2026 23:11:10.291      9.4039999880    Earth           Penumbra    15            2070.3091104
03 Jul 2026 23:11:10.291    03 Jul 2026 23:45:21.838      2051.5473666    Earth           Umbra       15            2070.3091104
03 Jul 2026 23:45:21.838    03 Jul 2026 23:45:31.196      9.3577438267    Earth           Penumbra    15            2070.3091104

Number of individual events : 44
Number of total events      : 15
Maximum duration (s)        :   2070.3091104
Maximum duration at the 15th eclipse.


