Spacecraft: ASC_074_18

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:20:47.037    03 Jul 2026 00:20:56.722      9.6857696073    Earth           Penumbra    1             2036.7939457
03 Jul 2026 00:20:56.722    03 Jul 2026 00:54:34.145      2017.4228430    Earth           Umbra       1             2036.7939457
03 Jul 2026 00:54:34.145    03 Jul 2026 00:54:43.830      9.6853330149    Earth           Penumbra    1             2036.7939457
03 Jul 2026 01:56:05.797    03 Jul 2026 01:56:15.450      9.6528488444    Earth           Penumbra    2             2039.2226858
03 Jul 2026 01:56:15.450    03 Jul 2026 02:29:55.366      2019.9165761    Earth           Umbra       2             2039.2226858
03 Jul 2026 02:29:55.366    03 Jul 2026 02:30:05.019      9.6532609197    Earth           Penumbra    2             2039.2226858
03 Jul 2026 03:31:24.535    03 Jul 2026 03:31:34.156      9.6206164453    Earth           Penumbra    3             2041.6312604
03 Jul 2026 03:31:34.156    03 Jul 2026 04:05:16.544      2022.3886913    Earth           Umbra       3             2041.6312604
03 Jul 2026 04:05:16.544    03 Jul 2026 04:05:26.166      9.6219526255    Earth           Penumbra    3             2041.6312604
03 Jul 2026 05:06:43.272    03 Jul 2026 05:06:52.861      9.5888963901    Earth           Penumbra    4             2044.0111742
03 Jul 2026 05:06:52.861    03 Jul 2026 05:40:37.692      2024.8310548    Earth           Umbra       4             2044.0111742
03 Jul 2026 05:40:37.692    03 Jul 2026 05:40:47.283      9.5912229968    Earth           Penumbra    4             2044.0111742
03 Jul 2026 06:42:02.056    03 Jul 2026 06:42:11.614      9.5577553147    Earth           Penumbra    5             2046.3499672
03 Jul 2026 06:42:11.614    03 Jul 2026 07:15:58.845      2027.2312470    Earth           Umbra       5             2046.3499672
03 Jul 2026 07:15:58.845    03 Jul 2026 07:16:08.406      9.5609648502    Earth           Penumbra    5             2046.3499672
03 Jul 2026 08:17:20.921    03 Jul 2026 08:17:30.448      9.5272821723    Earth           Penumbra    6             2039.1185747
03 Jul 2026 08:17:30.448    03 Jul 2026 08:51:20.040      2029.5912926    Earth           Umbra       6             2039.1185747
03 Jul 2026 09:52:39.845    03 Jul 2026 09:52:49.343      9.4973612926    Earth           Penumbra    7             2050.9157378
03 Jul 2026 09:52:49.343    03 Jul 2026 10:26:41.259      2031.9165301    Earth           Umbra       7             2050.9157378
03 Jul 2026 10:26:41.259    03 Jul 2026 10:26:50.761      9.5018463442    Earth           Penumbra    7             2050.9157378
03 Jul 2026 11:27:58.778    03 Jul 2026 11:28:08.245      9.4677679357    Earth           Penumbra    8             2053.1431746
03 Jul 2026 11:28:08.245    03 Jul 2026 12:02:02.448      2034.2025370    Earth           Umbra       8             2053.1431746
03 Jul 2026 12:02:02.448    03 Jul 2026 12:02:11.921      9.4728696859    Earth           Penumbra    8             2053.1431746
03 Jul 2026 13:03:17.677    03 Jul 2026 13:03:27.116      9.4384166063    Earth           Penumbra    9             2055.3235037
03 Jul 2026 13:03:27.116    03 Jul 2026 13:37:23.557      2036.4409546    Earth           Umbra       9             2055.3235037
03 Jul 2026 13:37:23.557    03 Jul 2026 13:37:33.001      9.4441325404    Earth           Penumbra    9             2055.3235037
03 Jul 2026 14:38:36.536    03 Jul 2026 14:38:45.945      9.4094028580    Earth           Penumbra    10            2057.4538332
03 Jul 2026 14:38:45.945    03 Jul 2026 15:12:44.574      2038.6286782    Earth           Umbra       10            2057.4538332
03 Jul 2026 15:12:44.574    03 Jul 2026 15:12:53.989      9.4157521497    Earth           Penumbra    10            2057.4538332
03 Jul 2026 16:13:55.380    03 Jul 2026 16:14:04.761      9.3808442471    Earth           Penumbra    11            2059.5395349
03 Jul 2026 16:14:04.761    03 Jul 2026 16:48:05.532      2040.7707277    Earth           Umbra       11            2059.5395349
03 Jul 2026 16:48:05.532    03 Jul 2026 16:48:14.919      9.3879629974    Earth           Penumbra    11            2059.5395349
03 Jul 2026 17:49:14.263    03 Jul 2026 17:49:23.616      9.3527344870    Earth           Penumbra    12            2061.5936402
03 Jul 2026 17:49:23.616    03 Jul 2026 18:23:26.496      2042.8801478    Earth           Umbra       12            2061.5936402
03 Jul 2026 18:23:26.496    03 Jul 2026 18:23:35.857      9.3607578543    Earth           Penumbra    12            2061.5936402
03 Jul 2026 19:24:33.215    03 Jul 2026 19:24:42.540      9.3250069418    Earth           Penumbra    13            2063.6269587
03 Jul 2026 19:24:42.540    03 Jul 2026 19:58:47.508      2044.9680306    Earth           Umbra       13            2063.6269587
03 Jul 2026 19:58:47.508    03 Jul 2026 19:58:56.842      9.3339210958    Earth           Penumbra    13            2063.6269587
03 Jul 2026 20:59:52.213    03 Jul 2026 21:00:01.511      9.2976990156    Earth           Penumbra    14            2065.6334706
03 Jul 2026 21:00:01.511    03 Jul 2026 21:34:08.539      2047.0283607    Earth           Umbra       14            2065.6334706
03 Jul 2026 21:34:08.539    03 Jul 2026 21:34:17.847      9.3074109172    Earth           Penumbra    14            2065.6334706
03 Jul 2026 22:35:11.215    03 Jul 2026 22:35:20.486      9.2710169032    Earth           Penumbra    15            2067.5973367
03 Jul 2026 22:35:20.486    03 Jul 2026 23:09:29.531      2049.0448480    Earth           Umbra       15            2067.5973367
03 Jul 2026 23:09:29.531    03 Jul 2026 23:09:38.812      9.2814718606    Earth           Penumbra    15            2067.5973367

Number of individual events : 44
Number of total events      : 15
Maximum duration (s)        :   2067.5973367
Maximum duration at the 15th eclipse.


