Spacecraft: ASC_074_11

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:18:07.867    03 Jul 2026 00:18:16.424      8.5572455660    Earth           Penumbra    1             2124.3780914
03 Jul 2026 00:18:16.424    03 Jul 2026 00:53:23.600      2107.1757342    Earth           Umbra       1             2124.3780914
03 Jul 2026 00:53:23.600    03 Jul 2026 00:53:32.245      8.6451115902    Earth           Penumbra    1             2124.3780914
03 Jul 2026 01:53:36.214    03 Jul 2026 01:53:44.780      8.5662854486    Earth           Penumbra    2             2123.7920156
03 Jul 2026 01:53:44.780    03 Jul 2026 02:28:51.351      2106.5714932    Earth           Umbra       2             2123.7920156
03 Jul 2026 02:28:51.351    03 Jul 2026 02:29:00.006      8.6542369681    Earth           Penumbra    2             2123.7920156
03 Jul 2026 03:29:04.632    03 Jul 2026 03:29:13.208      8.5753489053    Earth           Penumbra    3             2123.1890633
03 Jul 2026 03:29:13.208    03 Jul 2026 04:04:19.158      2105.9504498    Earth           Umbra       3             2123.1890633
03 Jul 2026 04:04:19.158    03 Jul 2026 04:04:27.822      8.6632645922    Earth           Penumbra    3             2123.1890633
03 Jul 2026 05:04:33.135    03 Jul 2026 05:04:41.720      8.5844969144    Earth           Penumbra    4             2122.5704889
03 Jul 2026 05:04:41.720    03 Jul 2026 05:39:47.034      2105.3136555    Earth           Umbra       4             2122.5704889
03 Jul 2026 05:39:47.034    03 Jul 2026 05:39:55.706      8.6723365355    Earth           Penumbra    4             2122.5704889
03 Jul 2026 06:40:01.675    03 Jul 2026 06:40:10.269      8.5937106167    Earth           Penumbra    5             2121.9388696
03 Jul 2026 06:40:10.269    03 Jul 2026 07:15:14.932      2104.6636373    Earth           Umbra       5             2121.9388696
03 Jul 2026 07:15:14.932    03 Jul 2026 07:15:23.614      8.6815216346    Earth           Penumbra    5             2121.9388696
03 Jul 2026 08:15:38.792    03 Jul 2026 08:50:42.790      2103.9973411    Earth           Umbra       6             2112.6880378
03 Jul 2026 08:50:42.790    03 Jul 2026 08:50:51.480      8.6906966753    Earth           Penumbra    6             2112.6880378
03 Jul 2026 09:50:58.655    03 Jul 2026 09:51:07.267      8.6118868785    Earth           Penumbra    7             2111.9259747
03 Jul 2026 09:51:07.267    03 Jul 2026 10:26:10.581      2103.3140878    Earth           Umbra       7             2111.9259747
03 Jul 2026 11:26:27.097    03 Jul 2026 11:26:35.718      8.6210062844    Earth           Penumbra    8             2119.9542969
03 Jul 2026 11:26:35.718    03 Jul 2026 12:01:38.343      2102.6243429    Earth           Umbra       8             2119.9542969
03 Jul 2026 12:01:38.343    03 Jul 2026 12:01:47.052      8.7089477456    Earth           Penumbra    8             2119.9542969
03 Jul 2026 13:01:55.572    03 Jul 2026 13:02:04.202      8.6303567165    Earth           Penumbra    9             2119.2858372
03 Jul 2026 13:02:04.202    03 Jul 2026 13:37:06.139      2101.9369683    Earth           Umbra       9             2119.2858372
03 Jul 2026 13:37:06.139    03 Jul 2026 13:37:14.858      8.7185122306    Earth           Penumbra    9             2119.2858372
03 Jul 2026 14:37:24.124    03 Jul 2026 14:37:32.764      8.6398476502    Earth           Penumbra    10            2118.6121884
03 Jul 2026 14:37:32.764    03 Jul 2026 15:12:34.008      2101.2439183    Earth           Umbra       10            2118.6121884
03 Jul 2026 15:12:34.008    03 Jul 2026 15:12:42.736      8.7284224690    Earth           Penumbra    10            2118.6121884
03 Jul 2026 16:12:52.740    03 Jul 2026 16:13:01.390      8.6493150098    Earth           Penumbra    11            2117.9199352
03 Jul 2026 16:13:01.390    03 Jul 2026 16:48:01.922      2100.5323107    Earth           Umbra       11            2117.9199352
03 Jul 2026 16:48:01.922    03 Jul 2026 16:48:10.660      8.7383094477    Earth           Penumbra    11            2117.9199352
03 Jul 2026 17:48:21.369    03 Jul 2026 17:48:30.028      8.6587754544    Earth           Penumbra    12            2117.2126561
03 Jul 2026 17:48:30.028    03 Jul 2026 18:23:29.834      2099.8059109    Earth           Umbra       12            2117.2126561
03 Jul 2026 18:23:29.834    03 Jul 2026 18:23:38.582      8.7479698006    Earth           Penumbra    12            2117.2126561
03 Jul 2026 19:23:49.985    03 Jul 2026 19:23:58.653      8.6684128619    Earth           Penumbra    13            2116.5070556
03 Jul 2026 19:23:58.653    03 Jul 2026 19:58:57.734      2099.0809953    Earth           Umbra       13            2116.5070556
03 Jul 2026 19:58:57.734    03 Jul 2026 19:59:06.492      8.7576474412    Earth           Penumbra    13            2116.5070556
03 Jul 2026 20:59:18.603    03 Jul 2026 20:59:27.282      8.6784085957    Earth           Penumbra    14            2115.8125248
03 Jul 2026 20:59:27.282    03 Jul 2026 21:34:25.648      2098.3663970    Earth           Umbra       14            2115.8125248
03 Jul 2026 21:34:25.648    03 Jul 2026 21:34:34.416      8.7677192409    Earth           Penumbra    14            2115.8125248
03 Jul 2026 22:34:47.236    03 Jul 2026 22:34:55.925      8.6887978599    Earth           Penumbra    15            2115.1253740
03 Jul 2026 22:34:55.925    03 Jul 2026 23:09:53.583      2097.6583290    Earth           Umbra       15            2115.1253740
03 Jul 2026 23:09:53.583    03 Jul 2026 23:10:02.361      8.7782471208    Earth           Penumbra    15            2115.1253740

Number of individual events : 43
Number of total events      : 15
Maximum duration (s)        :   2124.3780914
Maximum duration at the 1st eclipse.


