Spacecraft: ASC_074_10

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:30:02.726    03 Jul 2026 00:30:11.265      8.5384915816    Earth           Penumbra    1             2124.4837059
03 Jul 2026 00:30:11.265    03 Jul 2026 01:05:18.594      2107.3286261    Earth           Umbra       1             2124.4837059
03 Jul 2026 01:05:18.594    03 Jul 2026 01:05:27.210      8.6165881832    Earth           Penumbra    1             2124.4837059
03 Jul 2026 02:05:24.100    03 Jul 2026 02:05:32.647      8.5474811727    Earth           Penumbra    2             2123.9013860
03 Jul 2026 02:05:32.647    03 Jul 2026 02:40:39.376      2106.7282660    Earth           Umbra       2             2123.9013860
03 Jul 2026 02:40:39.376    03 Jul 2026 02:40:48.001      8.6256387527    Earth           Penumbra    2             2123.9013860
03 Jul 2026 03:40:45.550    03 Jul 2026 03:40:54.106      8.5564959096    Earth           Penumbra    3             2114.6674942
03 Jul 2026 03:40:54.106    03 Jul 2026 04:16:00.217      2106.1109983    Earth           Umbra       3             2114.6674942
03 Jul 2026 05:16:07.081    03 Jul 2026 05:16:15.646      8.5655992851    Earth           Penumbra    4             2114.0441622
03 Jul 2026 05:16:15.646    03 Jul 2026 05:51:21.125      2105.4785629    Earth           Umbra       4             2114.0441622
03 Jul 2026 06:51:28.640    03 Jul 2026 06:51:37.215      8.5747554665    Earth           Penumbra    5             2122.0604180
03 Jul 2026 06:51:37.215    03 Jul 2026 07:26:42.048      2104.8329101    Earth           Umbra       5             2122.0604180
03 Jul 2026 07:26:42.048    03 Jul 2026 07:26:50.701      8.6527524283    Earth           Penumbra    5             2122.0604180
03 Jul 2026 08:26:58.753    03 Jul 2026 09:02:02.924      2104.1705309    Earth           Umbra       6             2112.8323792
03 Jul 2026 09:02:02.924    03 Jul 2026 09:02:11.585      8.6618482601    Earth           Penumbra    6             2112.8323792
03 Jul 2026 10:02:11.650    03 Jul 2026 10:02:20.243      8.5927924840    Earth           Penumbra    7             2120.7555823
03 Jul 2026 10:02:20.243    03 Jul 2026 10:37:23.735      2103.4919387    Earth           Umbra       7             2120.7555823
03 Jul 2026 10:37:23.735    03 Jul 2026 10:37:32.406      8.6708510527    Earth           Penumbra    7             2120.7555823
03 Jul 2026 11:37:33.113    03 Jul 2026 11:37:41.715      8.6018751143    Earth           Penumbra    8             2120.0902670
03 Jul 2026 11:37:41.715    03 Jul 2026 12:12:44.524      2102.8083985    Earth           Umbra       8             2120.0902670
03 Jul 2026 12:12:44.524    03 Jul 2026 12:12:53.204      8.6799934041    Earth           Penumbra    8             2120.0902670
03 Jul 2026 13:12:54.616    03 Jul 2026 13:13:03.227      8.6111890851    Earth           Penumbra    9             2119.4278068
03 Jul 2026 13:13:03.227    03 Jul 2026 13:48:05.354      2102.1270746    Earth           Umbra       9             2119.4278068
03 Jul 2026 13:48:05.354    03 Jul 2026 13:48:14.043      8.6895431159    Earth           Penumbra    9             2119.4278068
03 Jul 2026 14:48:16.197    03 Jul 2026 14:48:24.818      8.6206199834    Earth           Penumbra    10            2118.7582881
03 Jul 2026 14:48:24.818    03 Jul 2026 15:23:26.256      2101.4382641    Earth           Umbra       10            2118.7582881
03 Jul 2026 15:23:26.256    03 Jul 2026 15:23:34.955      8.6994040059    Earth           Penumbra    10            2118.7582881
03 Jul 2026 16:23:37.837    03 Jul 2026 16:23:46.467      8.6300181923    Earth           Penumbra    11            2118.0696706
03 Jul 2026 16:23:46.467    03 Jul 2026 16:58:47.198      2100.7304554    Earth           Umbra       11            2118.0696706
03 Jul 2026 16:58:47.198    03 Jul 2026 16:58:55.907      8.7091970025    Earth           Penumbra    11            2118.0696706
03 Jul 2026 17:58:59.485    03 Jul 2026 17:59:08.124      8.6394195445    Earth           Penumbra    12            2117.3679658
03 Jul 2026 17:59:08.124    03 Jul 2026 18:34:08.134      2100.0097794    Earth           Umbra       12            2117.3679658
03 Jul 2026 18:34:08.134    03 Jul 2026 18:34:16.853      8.7187668309    Earth           Penumbra    12            2117.3679658
03 Jul 2026 19:34:29.769    03 Jul 2026 20:09:29.061      2099.2924371    Earth           Umbra       13            2108.0208353
03 Jul 2026 20:09:29.061    03 Jul 2026 20:09:37.790      8.7283982662    Earth           Penumbra    13            2108.0208353
03 Jul 2026 21:09:42.760    03 Jul 2026 21:09:51.419      8.6589970510    Earth           Penumbra    14            2107.2444861
03 Jul 2026 21:09:51.419    03 Jul 2026 21:44:50.005      2098.5854890    Earth           Umbra       14            2107.2444861
03 Jul 2026 22:45:04.414    03 Jul 2026 22:45:13.083      8.6693580262    Earth           Penumbra    15            2106.5535307
03 Jul 2026 22:45:13.083    03 Jul 2026 23:20:10.968      2097.8841727    Earth           Umbra       15            2106.5535307

Number of individual events : 39
Number of total events      : 15
Maximum duration (s)        :   2124.4837059
Maximum duration at the 1st eclipse.


