Spacecraft: ASC_074_04

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:21:44.777    03 Jul 2026 00:21:54.281      9.5037473598    Earth           Penumbra    1             2061.1974921
03 Jul 2026 00:21:54.281    03 Jul 2026 00:55:56.511      2042.2303761    Earth           Umbra       1             2061.1974921
03 Jul 2026 00:55:56.511    03 Jul 2026 00:56:05.975      9.4633686938    Earth           Penumbra    1             2061.1974921
03 Jul 2026 01:57:07.370    03 Jul 2026 01:57:16.868      9.4981379807    Earth           Penumbra    2             2061.5870608
03 Jul 2026 01:57:16.868    03 Jul 2026 02:31:19.500      2042.6327071    Earth           Umbra       2             2061.5870608
03 Jul 2026 02:31:19.500    03 Jul 2026 02:31:28.957      9.4562156824    Earth           Penumbra    2             2061.5870608
03 Jul 2026 03:32:29.935    03 Jul 2026 03:32:39.427      9.4924173318    Earth           Penumbra    3             2061.9888138
03 Jul 2026 03:32:39.427    03 Jul 2026 04:06:42.475      2043.0473335    Earth           Umbra       3             2061.9888138
03 Jul 2026 04:06:42.475    03 Jul 2026 04:06:51.924      9.4490629854    Earth           Penumbra    3             2061.9888138
03 Jul 2026 05:07:52.409    03 Jul 2026 05:08:01.896      9.4865065184    Earth           Penumbra    4             2062.4040996
03 Jul 2026 05:08:01.896    03 Jul 2026 05:42:05.371      2043.4755998    Earth           Umbra       4             2062.4040996
03 Jul 2026 05:42:05.371    03 Jul 2026 05:42:14.813      9.4419932691    Earth           Penumbra    4             2062.4040996
03 Jul 2026 06:43:14.785    03 Jul 2026 06:43:24.265      9.4803046435    Earth           Penumbra    5             2062.8328842
03 Jul 2026 06:43:24.265    03 Jul 2026 07:17:28.183      2043.9177591    Earth           Umbra       5             2062.8328842
03 Jul 2026 07:17:28.183    03 Jul 2026 07:17:37.617      9.4348204555    Earth           Penumbra    5             2062.8328842
03 Jul 2026 08:18:37.123    03 Jul 2026 08:18:46.597      9.4739936991    Earth           Penumbra    6             2063.2846253
03 Jul 2026 08:18:46.597    03 Jul 2026 08:52:50.981      2044.3831314    Earth           Umbra       6             2063.2846253
03 Jul 2026 08:52:50.981    03 Jul 2026 08:53:00.408      9.4275002251    Earth           Penumbra    6             2063.2846253
03 Jul 2026 09:53:59.504    03 Jul 2026 09:54:08.972      9.4678342575    Earth           Penumbra    7             2063.7674270
03 Jul 2026 09:54:08.972    03 Jul 2026 10:28:13.851      2044.8793464    Earth           Umbra       7             2063.7674270
03 Jul 2026 10:28:13.851    03 Jul 2026 10:28:23.272      9.4202463166    Earth           Penumbra    7             2063.7674270
03 Jul 2026 11:29:21.939    03 Jul 2026 11:29:31.401      9.4617285649    Earth           Penumbra    8             2064.2679307
03 Jul 2026 11:29:31.401    03 Jul 2026 12:03:36.794      2045.3930900    Earth           Umbra       8             2064.2679307
03 Jul 2026 12:03:36.794    03 Jul 2026 12:03:46.207      9.4131121645    Earth           Penumbra    8             2064.2679307
03 Jul 2026 13:04:44.366    03 Jul 2026 13:04:53.821      9.4552966068    Earth           Penumbra    9             2064.7613634
03 Jul 2026 13:04:53.821    03 Jul 2026 13:38:59.721      2045.9002959    Earth           Umbra       9             2064.7613634
03 Jul 2026 13:38:59.721    03 Jul 2026 13:39:09.127      9.4057708746    Earth           Penumbra    9             2064.7613634
03 Jul 2026 14:40:06.731    03 Jul 2026 14:40:16.179      9.4483893947    Earth           Penumbra    10            2065.2429175
03 Jul 2026 14:40:16.179    03 Jul 2026 15:14:22.576      2046.3966103    Earth           Umbra       10            2065.2429175
03 Jul 2026 15:14:22.576    03 Jul 2026 15:14:31.974      9.3979178695    Earth           Penumbra    10            2065.2429175
03 Jul 2026 16:15:29.055    03 Jul 2026 16:15:38.496      9.4412923325    Earth           Penumbra    11            2065.7325601
03 Jul 2026 16:15:38.496    03 Jul 2026 16:49:45.397      2046.9016053    Earth           Umbra       11            2065.7325601
03 Jul 2026 16:49:45.397    03 Jul 2026 16:49:54.787      9.3896625331    Earth           Penumbra    11            2065.7325601
03 Jul 2026 17:50:51.382    03 Jul 2026 17:51:00.816      9.4343335717    Earth           Penumbra    12            2066.2483137
03 Jul 2026 17:51:00.816    03 Jul 2026 18:25:08.249      2047.4326276    Earth           Umbra       12            2066.2483137
03 Jul 2026 18:25:08.249    03 Jul 2026 18:25:17.630      9.3813525047    Earth           Penumbra    12            2066.2483137
03 Jul 2026 19:26:13.714    03 Jul 2026 19:26:23.141      9.4274980249    Earth           Penumbra    13            2066.7888864
03 Jul 2026 19:26:23.141    03 Jul 2026 20:00:31.129      2047.9882422    Earth           Umbra       13            2066.7888864
03 Jul 2026 20:00:31.129    03 Jul 2026 20:00:40.503      9.3731462024    Earth           Penumbra    13            2066.7888864
03 Jul 2026 21:01:36.025    03 Jul 2026 21:01:45.446      9.4204701134    Earth           Penumbra    14            2067.3411060
03 Jul 2026 21:01:45.446    03 Jul 2026 21:35:54.001      2048.5557639    Earth           Umbra       14            2067.3411060
03 Jul 2026 21:35:54.001    03 Jul 2026 21:36:03.366      9.3648720067    Earth           Penumbra    14            2067.3411060
03 Jul 2026 22:36:58.326    03 Jul 2026 22:37:07.739      9.4129801495    Earth           Penumbra    15            2067.8925826
03 Jul 2026 22:37:07.739    03 Jul 2026 23:11:16.863      2049.1233607    Earth           Umbra       15            2067.8925826
03 Jul 2026 23:11:16.863    03 Jul 2026 23:11:26.219      9.3562416849    Earth           Penumbra    15            2067.8925826

Number of individual events : 45
Number of total events      : 15
Maximum duration (s)        :   2067.8925826
Maximum duration at the 15th eclipse.


