Spacecraft: ASC_074_46

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:10:13.715    03 Jul 2026 00:10:22.089      8.3738161018    Earth           Penumbra    1             2141.2184717
03 Jul 2026 00:10:22.089    03 Jul 2026 00:45:46.623      2124.5345659    Earth           Umbra       1             2141.2184717
03 Jul 2026 00:45:46.623    03 Jul 2026 00:45:54.934      8.3100896445    Earth           Penumbra    1             2141.2184717
03 Jul 2026 01:45:34.250    03 Jul 2026 01:45:42.625      8.3748046425    Earth           Penumbra    2             2141.0673557
03 Jul 2026 01:45:42.625    03 Jul 2026 02:21:07.006      2124.3809649    Earth           Umbra       2             2141.0673557
03 Jul 2026 02:21:07.006    03 Jul 2026 02:21:15.317      8.3115861285    Earth           Penumbra    2             2141.0673557
03 Jul 2026 03:20:54.720    03 Jul 2026 03:21:03.096      8.3760939888    Earth           Penumbra    3             2140.9108350
03 Jul 2026 03:21:03.096    03 Jul 2026 03:56:27.317      2124.2212897    Earth           Umbra       3             2140.9108350
03 Jul 2026 03:56:27.317    03 Jul 2026 03:56:35.631      8.3134513116    Earth           Penumbra    3             2140.9108350
03 Jul 2026 04:56:15.212    03 Jul 2026 04:56:23.590      8.3777834661    Earth           Penumbra    4             2140.7419620
03 Jul 2026 04:56:23.590    03 Jul 2026 05:31:47.639      2124.0484720    Earth           Umbra       4             2140.7419620
03 Jul 2026 05:31:47.639    03 Jul 2026 05:31:55.954      8.3157065674    Earth           Penumbra    4             2140.7419620
03 Jul 2026 06:31:35.796    03 Jul 2026 06:31:44.176      8.3799428539    Earth           Penumbra    5             2140.5628397
03 Jul 2026 06:31:44.176    03 Jul 2026 07:07:08.040      2123.8645877    Earth           Umbra       5             2140.5628397
03 Jul 2026 07:07:08.040    03 Jul 2026 07:07:16.359      8.3183091483    Earth           Penumbra    5             2140.5628397
03 Jul 2026 08:06:56.434    03 Jul 2026 08:07:04.816      8.3823845023    Earth           Penumbra    6             2140.3750104
03 Jul 2026 08:07:04.816    03 Jul 2026 08:42:28.488      2123.6714794    Earth           Umbra       6             2140.3750104
03 Jul 2026 08:42:28.488    03 Jul 2026 08:42:36.809      8.3211465273    Earth           Penumbra    6             2140.3750104
03 Jul 2026 09:42:17.033    03 Jul 2026 09:42:25.417      8.3847893751    Earth           Penumbra    7             2140.1676168
03 Jul 2026 09:42:25.417    03 Jul 2026 10:17:48.876      2123.4587624    Earth           Umbra       7             2140.1676168
03 Jul 2026 10:17:48.876    03 Jul 2026 10:17:57.200      8.3240650012    Earth           Penumbra    7             2140.1676168
03 Jul 2026 11:17:37.563    03 Jul 2026 11:17:45.950      8.3870697767    Earth           Penumbra    8             2139.9277694
03 Jul 2026 11:17:45.950    03 Jul 2026 11:53:09.164      2123.2137401    Earth           Umbra       8             2139.9277694
03 Jul 2026 11:53:09.164    03 Jul 2026 11:53:17.491      8.3269595867    Earth           Penumbra    8             2139.9277694
03 Jul 2026 12:52:58.087    03 Jul 2026 12:53:06.477      8.3894476178    Earth           Penumbra    9             2139.6578174
03 Jul 2026 12:53:06.477    03 Jul 2026 13:28:29.415      2122.9385011    Earth           Umbra       9             2139.6578174
03 Jul 2026 13:28:29.415    03 Jul 2026 13:28:37.745      8.3298686310    Earth           Penumbra    9             2139.6578174
03 Jul 2026 14:28:18.657    03 Jul 2026 14:28:27.049      8.3921630401    Earth           Penumbra    10            2139.3707319
03 Jul 2026 14:28:27.049    03 Jul 2026 15:03:49.695      2122.6456513    Earth           Umbra       10            2139.3707319
03 Jul 2026 15:03:49.695    03 Jul 2026 15:03:58.028      8.3329175483    Earth           Penumbra    10            2139.3707319
03 Jul 2026 16:03:39.253    03 Jul 2026 16:03:47.648      8.3952455898    Earth           Penumbra    11            2139.0718997
03 Jul 2026 16:03:47.648    03 Jul 2026 16:39:09.989      2122.3404840    Earth           Umbra       11            2139.0718997
03 Jul 2026 16:39:09.989    03 Jul 2026 16:39:18.325      8.3361701458    Earth           Penumbra    11            2139.0718997
03 Jul 2026 17:38:59.839    03 Jul 2026 17:39:08.238      8.3985365345    Earth           Penumbra    12            2130.4152368
03 Jul 2026 17:39:08.238    03 Jul 2026 18:14:30.254      2122.0167003    Earth           Umbra       12            2130.4152368
03 Jul 2026 19:14:28.826    03 Jul 2026 19:49:50.493      2121.6669904    Earth           Umbra       13            2121.6669904
03 Jul 2026 20:49:49.443    03 Jul 2026 21:25:10.735      2121.2915822    Earth           Umbra       14            2121.2915822
03 Jul 2026 22:25:01.672    03 Jul 2026 22:25:10.081      8.4087183466    Earth           Penumbra    15            2129.3076550
03 Jul 2026 22:25:10.081    03 Jul 2026 23:00:30.980      2120.8989367    Earth           Umbra       15            2129.3076550

Number of individual events : 39
Number of total events      : 15
Maximum duration (s)        :   2141.2184717
Maximum duration at the 1st eclipse.


