Spacecraft: ASC_074_48

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:00:00.000    03 Jul 2026 00:21:55.536      1315.5358720    Earth           Umbra       1             1323.8412352
03 Jul 2026 00:21:55.536    03 Jul 2026 00:22:03.841      8.3053631941    Earth           Penumbra    1             1323.8412352
03 Jul 2026 01:21:43.248    03 Jul 2026 01:21:51.620      8.3714307169    Earth           Penumbra    2             2140.9030637
03 Jul 2026 01:21:51.620    03 Jul 2026 01:57:15.844      2124.2248836    Earth           Umbra       2             2140.9030637
03 Jul 2026 01:57:15.844    03 Jul 2026 01:57:24.151      8.3067493513    Earth           Penumbra    2             2140.9030637
03 Jul 2026 02:57:03.630    03 Jul 2026 02:57:12.003      8.3726122510    Earth           Penumbra    3             2140.7509799
03 Jul 2026 02:57:12.003    03 Jul 2026 03:32:36.073      2124.0698786    Earth           Umbra       3             2140.7509799
03 Jul 2026 03:32:36.073    03 Jul 2026 03:32:44.381      8.3084891201    Earth           Penumbra    3             2140.7509799
03 Jul 2026 04:32:24.010    03 Jul 2026 04:32:32.384      8.3741596551    Earth           Penumbra    4             2140.5875818
03 Jul 2026 04:32:32.384    03 Jul 2026 05:07:56.287      2123.9028032    Earth           Umbra       4             2140.5875818
03 Jul 2026 05:07:56.287    03 Jul 2026 05:08:04.597      8.3106189617    Earth           Penumbra    4             2140.5875818
03 Jul 2026 06:07:44.471    03 Jul 2026 06:07:52.847      8.3761782269    Earth           Penumbra    5             2140.4128248
03 Jul 2026 06:07:52.847    03 Jul 2026 06:43:16.570      2123.7235341    Earth           Umbra       5             2140.4128248
03 Jul 2026 06:43:16.570    03 Jul 2026 06:43:24.884      8.3131124731    Earth           Penumbra    5             2140.4128248
03 Jul 2026 07:43:05.006    03 Jul 2026 07:43:13.384      8.3785516676    Earth           Penumbra    6             2140.2300089
03 Jul 2026 07:43:13.384    03 Jul 2026 08:18:36.920      2123.5355825    Earth           Umbra       6             2140.2300089
03 Jul 2026 08:18:36.920    03 Jul 2026 08:18:45.236      8.3158747293    Earth           Penumbra    6             2140.2300089
03 Jul 2026 09:18:25.523    03 Jul 2026 09:18:33.904      8.3809596836    Earth           Penumbra    7             2140.0313679
03 Jul 2026 09:18:33.904    03 Jul 2026 09:53:57.236      2123.3316518    Earth           Umbra       7             2140.0313679
03 Jul 2026 09:53:57.236    03 Jul 2026 09:54:05.555      8.3187564276    Earth           Penumbra    7             2140.0313679
03 Jul 2026 10:53:45.969    03 Jul 2026 10:53:54.353      8.3832312841    Earth           Penumbra    8             2139.8025378
03 Jul 2026 10:53:54.353    03 Jul 2026 11:29:17.450      2123.0976763    Earth           Umbra       8             2139.8025378
03 Jul 2026 11:29:17.450    03 Jul 2026 11:29:25.772      8.3216302679    Earth           Penumbra    8             2139.8025378
03 Jul 2026 12:29:06.390    03 Jul 2026 12:29:14.775      8.3855270874    Earth           Penumbra    9             2139.5414091
03 Jul 2026 12:29:14.775    03 Jul 2026 13:04:37.607      2122.8313873    Earth           Umbra       9             2139.5414091
03 Jul 2026 13:04:37.607    03 Jul 2026 13:04:45.931      8.3244946785    Earth           Penumbra    9             2139.5414091
03 Jul 2026 14:04:26.849    03 Jul 2026 14:04:35.237      8.3881152095    Earth           Penumbra    10            2139.2600059
03 Jul 2026 14:04:35.237    03 Jul 2026 14:39:57.781      2122.5444245    Earth           Umbra       10            2139.2600059
03 Jul 2026 14:39:57.781    03 Jul 2026 14:40:06.109      8.3274662727    Earth           Penumbra    10            2139.2600059
03 Jul 2026 15:39:47.344    03 Jul 2026 15:39:55.735      8.3910855465    Earth           Penumbra    11            2138.9668815
03 Jul 2026 15:39:55.735    03 Jul 2026 16:15:17.980      2122.2451581    Earth           Umbra       11            2138.9668815
03 Jul 2026 16:15:17.980    03 Jul 2026 16:15:26.311      8.3306377754    Earth           Penumbra    11            2138.9668815
03 Jul 2026 17:15:07.836    03 Jul 2026 17:15:16.230      8.3943142556    Earth           Penumbra    12            2138.6578111
03 Jul 2026 17:15:16.230    03 Jul 2026 17:50:38.160      2121.9295015    Earth           Umbra       12            2138.6578111
03 Jul 2026 17:50:38.160    03 Jul 2026 17:50:46.494      8.3339953562    Earth           Penumbra    12            2138.6578111
03 Jul 2026 18:50:28.320    03 Jul 2026 18:50:36.717      8.3976121154    Earth           Penumbra    13            2138.3244058
03 Jul 2026 18:50:36.717    03 Jul 2026 19:25:58.307      2121.5892663    Earth           Umbra       13            2138.3244058
03 Jul 2026 19:25:58.307    03 Jul 2026 19:26:06.644      8.3375273854    Earth           Penumbra    13            2138.3244058
03 Jul 2026 20:25:48.826    03 Jul 2026 20:25:57.227      8.4009093465    Earth           Penumbra    14            2137.9646194
03 Jul 2026 20:25:57.227    03 Jul 2026 21:01:18.450      2121.2224347    Earth           Umbra       14            2137.9646194
03 Jul 2026 21:01:18.450    03 Jul 2026 21:01:26.791      8.3412753535    Earth           Penumbra    14            2137.9646194
03 Jul 2026 22:01:09.361    03 Jul 2026 22:01:17.765      8.4043288487    Earth           Penumbra    15            2137.5852835
03 Jul 2026 22:01:17.765    03 Jul 2026 22:36:38.601      2120.8356585    Earth           Umbra       15            2137.5852835
03 Jul 2026 22:36:38.601    03 Jul 2026 22:36:46.946      8.3452961524    Earth           Penumbra    15            2137.5852835
03 Jul 2026 23:36:29.877    03 Jul 2026 23:36:38.285      8.4080491564    Earth           Penumbra    16            1410.1232201
03 Jul 2026 23:36:38.285    04 Jul 2026 00:00:00.000      1401.7151710    Earth           Umbra       16            1410.1232201

Number of individual events : 46
Number of total events      : 16
Maximum duration (s)        :   2140.9030637
Maximum duration at the 2nd eclipse.


