Spacecraft: ASC_074_43

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Jul 2026 00:46:04.080    03 Jul 2026 00:46:12.467      8.3867856301    Earth           Penumbra    1             2140.3431093
03 Jul 2026 00:46:12.467    03 Jul 2026 01:21:36.104      2123.6365576    Earth           Umbra       1             2140.3431093
03 Jul 2026 01:21:36.104    03 Jul 2026 01:21:44.424      8.3197660279    Earth           Penumbra    1             2140.3431093
03 Jul 2026 02:21:39.960    03 Jul 2026 02:57:03.443      2123.4829450    Earth           Umbra       2             2131.8043232
03 Jul 2026 02:57:03.443    03 Jul 2026 02:57:11.764      8.3213781822    Earth           Penumbra    2             2131.8043232
03 Jul 2026 03:56:59.026    03 Jul 2026 03:57:07.416      8.3892788272    Earth           Penumbra    3             2131.7091300
03 Jul 2026 03:57:07.416    03 Jul 2026 04:32:30.735      2123.3198512    Earth           Umbra       3             2131.7091300
03 Jul 2026 05:32:26.538    03 Jul 2026 05:32:34.929      8.3911314374    Earth           Penumbra    4             2139.8603242
03 Jul 2026 05:32:34.929    03 Jul 2026 06:07:58.072      2123.1434402    Earth           Umbra       4             2139.8603242
03 Jul 2026 06:07:58.072    03 Jul 2026 06:08:06.398      8.3257525926    Earth           Penumbra    4             2139.8603242
03 Jul 2026 07:07:54.139    03 Jul 2026 07:08:02.533      8.3934165537    Earth           Penumbra    5             2139.6794571
03 Jul 2026 07:08:02.533    03 Jul 2026 07:43:25.490      2122.9575990    Earth           Umbra       5             2139.6794571
03 Jul 2026 07:43:25.490    03 Jul 2026 07:43:33.819      8.3284416120    Earth           Penumbra    5             2139.6794571
03 Jul 2026 08:43:21.760    03 Jul 2026 08:43:30.156      8.3958578878    Earth           Penumbra    6             2139.4870239
03 Jul 2026 08:43:30.156    03 Jul 2026 09:18:52.916      2122.7598581    Earth           Umbra       6             2139.4870239
03 Jul 2026 09:18:52.916    03 Jul 2026 09:19:01.247      8.3313079085    Earth           Penumbra    6             2139.4870239
03 Jul 2026 10:18:49.318    03 Jul 2026 10:18:57.716      8.3981876378    Earth           Penumbra    7             2130.9348264
03 Jul 2026 10:18:57.716    03 Jul 2026 10:54:20.253      2122.5366387    Earth           Umbra       7             2130.9348264
03 Jul 2026 11:54:16.825    03 Jul 2026 11:54:25.225      8.4004551522    Earth           Penumbra    8             2139.0173046
03 Jul 2026 11:54:25.225    03 Jul 2026 12:29:47.505      2122.2797762    Earth           Umbra       8             2139.0173046
03 Jul 2026 12:29:47.505    03 Jul 2026 12:29:55.842      8.3370731911    Earth           Penumbra    8             2139.0173046
03 Jul 2026 13:29:44.352    03 Jul 2026 13:29:52.755      8.4029266611    Earth           Penumbra    9             2138.7402473
03 Jul 2026 13:29:52.755    03 Jul 2026 14:05:14.752      2121.9973167    Earth           Umbra       9             2138.7402473
03 Jul 2026 14:05:14.752    03 Jul 2026 14:05:23.092      8.3400039235    Earth           Penumbra    9             2138.7402473
03 Jul 2026 15:05:11.924    03 Jul 2026 15:05:20.330      8.4057766129    Earth           Penumbra    10            2138.4497464
03 Jul 2026 15:05:20.330    03 Jul 2026 15:40:42.031      2121.7008573    Earth           Umbra       10            2138.4497464
03 Jul 2026 15:40:42.031    03 Jul 2026 15:40:50.374      8.3431125619    Earth           Penumbra    10            2138.4497464
03 Jul 2026 16:40:39.507    03 Jul 2026 16:40:47.916      8.4089468583    Earth           Penumbra    11            2138.1459379
03 Jul 2026 16:40:47.916    03 Jul 2026 17:16:09.306      2121.3905711    Earth           Umbra       11            2138.1459379
03 Jul 2026 17:16:09.306    03 Jul 2026 17:16:17.653      8.3464198513    Earth           Penumbra    11            2138.1459379
03 Jul 2026 18:16:07.077    03 Jul 2026 18:16:15.489      8.4122503758    Earth           Penumbra    12            2137.8204172
03 Jul 2026 18:16:15.489    03 Jul 2026 18:51:36.547      2121.0582662    Earth           Umbra       12            2137.8204172
03 Jul 2026 18:51:36.547    03 Jul 2026 18:51:44.897      8.3499006461    Earth           Penumbra    12            2137.8204172
03 Jul 2026 19:51:34.658    03 Jul 2026 19:51:43.074      8.4155582939    Earth           Penumbra    13            2137.4680875
03 Jul 2026 19:51:43.074    03 Jul 2026 20:27:03.773      2120.6989510    Earth           Umbra       13            2137.4680875
03 Jul 2026 20:27:03.773    03 Jul 2026 20:27:12.126      8.3535782062    Earth           Penumbra    13            2137.4680875
03 Jul 2026 21:27:02.272    03 Jul 2026 21:27:10.691      8.4189268760    Earth           Penumbra    14            2128.7352101
03 Jul 2026 21:27:10.691    03 Jul 2026 22:02:31.007      2120.3162833    Earth           Umbra       14            2128.7352101
03 Jul 2026 23:02:29.889    03 Jul 2026 23:02:38.311      8.4225403145    Earth           Penumbra    15            2136.7051167
03 Jul 2026 23:02:38.311    03 Jul 2026 23:37:58.232      2119.9208484    Earth           Umbra       15            2136.7051167
03 Jul 2026 23:37:58.232    03 Jul 2026 23:38:06.594      8.3617279306    Earth           Penumbra    15            2136.7051167

Number of individual events : 41
Number of total events      : 15
Maximum duration (s)        :   2140.3431093
Maximum duration at the 1st eclipse.


